Year,Project,Trip No,Adfg No,Vessel Name,Effort No,Station No,G Stat Area,Species,Specimen No,Otolith Number,Sex,Maturity,Length Type Code,Length Millimeters,Weight Kilograms,Age,Age Type,Age Readability Code,Age Readability,Specimen Comment
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,5,39,Male,Mature,01,620,2.59,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,6,40,Male,Mature,01,580,1.95,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,7,41,Female,Mature,01,650,2.96,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,8,42,Male,Mature,01,580,2.02,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,9,43,Male,Mature,01,590,2.34,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,10,44,Female,Immature,01,570,2.04,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,11,45,Male,Mature,01,600,2.31,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,12,46,Female,Mature,01,670,2.31,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,13,47,Female,Immature,01,610,1.7,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,14,48,Male,Immature,01,530,1.2,3,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,15,49,Male,Immature,01,580,2.41,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,16,50,Male,Mature,01,600,2.12,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,17,51,Male,Immature,01,580,2,5,,01,Very Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,18,52,Male,Immature,01,550,1.62,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,19,53,Female,Mature,01,700,3.52,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,20,54,Male,Mature,01,580,2.11,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,21,55,Female,Mature,01,630,2.23,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,22,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,23,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,24,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,25,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,26,,Not observed,Not Observed,01,550,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,27,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,28,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,29,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,30,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,31,,Not observed,Not Observed,01,550,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,32,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,33,,Not observed,Not Observed,01,660,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,34,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,35,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,36,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,37,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,38,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,39,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,40,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,41,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,1,56,Female,Mature,01,610,2.5,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,2,57,Female,Immature,01,540,1.45,,,09,Unknown,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,3,58,Male,Mature,01,580,2,,,09,Unknown,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,4,59,Male,Mature,01,600,2.15,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,5,60,Female,Immature,01,540,1.5,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,6,61,Female,Mature,01,670,3.5,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,7,62,Male,Mature,01,640,,9,,03,Fairly Sure,Original weight is 6.5 - removed outlier
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,8,63,Female,Immature,01,490,1.3,5,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,9,64,Male,Mature,01,610,2.25,,,09,Unknown,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,10,65,Male,Immature,01,550,1.84,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,11,66,Not observed,Not Observed,01,640,2.8,4,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,12,67,Female,Mature,01,590,2.57,5,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,13,68,Female,Mature,01,620,2.56,5,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,14,69,Male,Immature,01,620,2.8,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,15,70,Indiscernible,Immature,01,540,1.52,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,16,71,Male,Immature,01,550,1.5,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,17,72,Female,Immature,01,560,1.57,4,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,18,73,Female,Immature,01,590,2.5,10,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,19,74,Male,Immature,01,560,1.8,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,20,75,Female,Mature,01,680,3.04,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,21,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,22,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,23,,Not observed,Not Observed,01,510,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,24,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,25,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,26,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,27,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,28,,Not observed,Not Observed,01,720,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,29,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,30,,Not observed,Not Observed,01,480,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,31,,Not observed,Not Observed,01,670,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,32,,Not observed,Not Observed,01,770,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,33,,Not observed,Not Observed,01,670,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,34,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,35,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,36,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,37,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,38,,Not observed,Not Observed,01,550,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,39,,Not observed,Not Observed,01,490,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,4,15,345631,Sablefish,40,,Not observed,Not Observed,01,790,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,1,76,Male,Mature,01,650,2.9,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,2,77,Male,Immature,01,580,2.09,12,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,3,78,Female,Mature,01,650,3.01,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,4,79,Female,Mature,01,600,2.22,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,5,80,Male,Mature,01,630,2.61,14,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,6,81,Female,Mature,01,690,3.88,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,7,82,Female,Immature,01,580,2.07,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,8,83,Female,Mature,01,660,2.87,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,9,84,Male,Immature,01,540,1.68,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,10,85,Male,Immature,01,600,2.24,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,11,86,Male,Mature,01,610,2.87,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,12,87,Male,Mature,01,580,2.13,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,13,88,Female,Immature,01,550,1.8,11,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,14,89,Male,Mature,01,610,2.58,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,15,90,Female,Mature,01,620,2.5,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,16,91,Female,Mature,01,610,2.72,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,17,92,Male,Immature,01,570,2.13,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,18,93,Female,Immature,01,570,2.02,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,19,94,Male,Mature,01,590,2.17,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,20,95,Female,Mature,01,700,3.73,8,,01,Very Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,21,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,22,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,23,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,24,,Not observed,Not Observed,01,670,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,25,,Not observed,Not Observed,01,880,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,26,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,27,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,28,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,29,,Not observed,Not Observed,01,510,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,30,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,31,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,32,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,33,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,34,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,35,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,36,,Not observed,Not Observed,01,520,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,37,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,38,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,39,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,5,16,345631,Sablefish,40,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,1,96,Female,Mature,01,660,3.15,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,2,97,Female,Mature,01,670,3.4,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,3,98,Female,Mature,01,620,2.55,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,4,99,Female,Mature,01,670,3.16,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,5,102,Female,Immature,01,610,2.33,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,6,100,Male,Mature,01,570,2.33,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,7,101,Female,Immature,01,600,2.4,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,8,103,Female,Immature,01,600,2.55,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,9,104,Female,Mature,01,730,3.52,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,10,105,Female,Immature,01,590,1.9,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,11,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,12,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,13,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,14,106,Female,Mature,01,600,2.82,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,15,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,16,107,Female,Immature,01,610,2.25,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,17,108,Male,Mature,01,560,2.3,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,18,109,Female,Immature,01,590,1.9,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,19,110,Female,Mature,01,710,3.25,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,20,111,Male,Mature,01,630,2.45,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,21,112,Male,Immature,01,510,1.35,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,22,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,23,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,24,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,25,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,26,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,27,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,28,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,29,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,30,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,31,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,32,,Not observed,Not Observed,01,520,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,33,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,34,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,6,18,345701,Sablefish,35,,Not observed,Not Observed,01,740,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,1,113,Male,Mature,01,620,2.45,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,2,114,Male,Mature,01,630,2.6,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,3,115,Female,Immature,01,610,2.41,9,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,4,116,Female,Immature,01,620,2.65,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,5,117,Female,Mature,01,630,2.48,10,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,6,118,Female,Immature,01,620,2.7,11,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,7,119,Male,Mature,01,600,2.25,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,8,120,Male,Mature,01,560,2,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,9,121,Female,Mature,01,690,3.69,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,10,122,Female,Mature,01,600,2.62,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,11,123,Female,Mature,01,660,3.19,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,12,124,Female,Immature,01,520,1.6,6,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,13,125,Male,Immature,01,550,1.61,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,14,126,Male,Immature,01,550,1.82,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,15,127,Male,Mature,01,580,2.27,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,16,128,Male,Mature,01,570,2.04,9,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,17,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,18,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,19,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,20,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,21,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,22,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,23,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,24,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,25,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,26,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,27,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,28,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,29,,Not observed,Not Observed,01,800,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,30,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,31,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,7,19,345701,Sablefish,32,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,1,129,Female,Mature,01,550,1.7,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,2,130,Female,Mature,01,610,2.6,10,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,3,131,Male,Mature,01,610,2.3,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,4,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,5,132,Female,Mature,01,600,2.8,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,6,,Not observed,Not Observed,01,500,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,7,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,8,,Not observed,Not Observed,01,720,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,9,133,Male,Mature,01,590,1.93,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,10,134,Indiscernible,Immature,01,490,1.25,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,11,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,12,135,Female,Immature,01,520,1.6,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,13,136,Female,Mature,01,650,3.8,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,8,21,345701,Sablefish,14,137,Female,Immature,01,540,1.75,6,,02,Comfortably Sure,
