Year,Project,Trip Number,ADFG Number,Vessel Name,Trip Comments,Effort Number,Groundfish Stat Area,Station Number,Start Latitude Decimal Degrees,Start Longitude Decimal Degrees,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Haul Back Order,Number of Pots Set,Number of Pots Retrieved,Pot Type,Start Depth Fathoms,End Depth Fathoms,Average Depth Fathoms,Substrate Type,Effort Comments,Subset Number in Order Set,Subset Number in Order Hauled,Depth Fathoms,Pot Type,Pot Lost or Compromised,Subset Comments,Specimen Number,Species Code,Species,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Maturity,Maturity Code,Sex,Sex Code,Otolith Number,Otolith Condition Code,Otolith Condition,Age,Age Readability,Age Readability Code,Age Type,Age Type Code,Discard Status Code,Discard Status,Specimen Comments
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,9,345701,30,57.336667,-134.681,57.35,-134.6805,7/28/2023 5:49,7/28/2023 13:11,7/28/2023 14:44,7:22,Opposite,30,30,Multiple,361,339,346,Mud,"Haul pot 3/set pot 28 had a broken biotwine leading to fish escaping and compromised pot. Anchor and haul pot 1/set pot 30 tangled, didn't seem to affect slinky pot and fishing ability. Weather: seas less than 1', wind calm 0-5.",30,1,339,Lg. Slinky,N,Pot and anchored snarled but did not appear to affect fishability.,174,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,9,345701,30,57.336667,-134.681,57.35,-134.6805,7/28/2023 5:49,7/28/2023 13:11,7/28/2023 14:44,7:22,Opposite,30,30,Multiple,361,339,346,Mud,"Haul pot 3/set pot 28 had a broken biotwine leading to fish escaping and compromised pot. Anchor and haul pot 1/set pot 30 tangled, didn't seem to affect slinky pot and fishing ability. Weather: seas less than 1', wind calm 0-5.",30,1,339,Lg. Slinky,N,Pot and anchored snarled but did not appear to affect fishability.,175,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,1,710,Sablefish,1,Tip of snout to fork of tail,610,2.3,Mature,7,Female,2,260,1,Both Otos Found,9,Fairly Sure,3,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,2,710,Sablefish,1,Tip of snout to fork of tail,600,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,3,710,Sablefish,1,Tip of snout to fork of tail,550,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,4,710,Sablefish,1,Tip of snout to fork of tail,540,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,5,710,Sablefish,1,Tip of snout to fork of tail,550,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,151,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,152,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,153,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,154,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,155,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,156,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,157,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,158,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,159,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,160,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,161,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,162,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,163,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,164,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,165,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,166,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,167,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,168,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,169,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",1,1,329,Sm. Slinky,N,,170,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,6,710,Sablefish,1,Tip of snout to fork of tail,610,2.2,Immature,1,Female,2,261,1,Both Otos Found,8,Very Sure,1,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,7,710,Sablefish,1,Tip of snout to fork of tail,630,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,8,710,Sablefish,1,Tip of snout to fork of tail,570,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,9,710,Sablefish,1,Tip of snout to fork of tail,560,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,10,710,Sablefish,1,Tip of snout to fork of tail,580,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,171,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,172,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,173,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,174,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,175,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,176,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,177,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,178,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,179,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,180,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,181,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,182,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",2,2,329,Lg. Slinky,N,,183,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,11,710,Sablefish,1,Tip of snout to fork of tail,580,2,Mature,7,Male,1,262,1,Both Otos Found,7,Fairly Sure,3,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,12,710,Sablefish,1,Tip of snout to fork of tail,560,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,13,710,Sablefish,1,Tip of snout to fork of tail,600,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,14,710,Sablefish,1,Tip of snout to fork of tail,550,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,15,710,Sablefish,1,Tip of snout to fork of tail,590,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,184,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,185,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,186,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,187,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,10,345701,33,57.417667,-134.720167,57.432833,-134.722,7/28/2023 7:19,7/28/2023 16:12,7/28/2023 18:01,8:53,Same,30,30,Multiple,329,333,333,Mud,"Weather: seas less than 1', wind calm 0-5.",3,3,330,Sm. Slinky,N,,188,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
