Year,Project,Trip Number,ADFG Number,Vessel Name,Trip Comments,Effort Number,Groundfish Stat Area,Station Number,Start Latitude Decimal Degrees,Start Longitude Decimal Degrees,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Haul Back Order,Number of Pots Set,Number of Pots Retrieved,Pot Type,Start Depth Fathoms,End Depth Fathoms,Average Depth Fathoms,Substrate Type,Effort Comments,Pot Number in Order Set,Pot Number in Order Hauled,Depth Fathoms,Pot Type,Pot Lost or Compromised,Subset Comments,Specimen Number,Tag Batch Number,Tag Number,Species Code,Species,Length Type Code,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Specimen Comments
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,38,38,266,Lg. Slinky,N,,865,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,38,38,266,Lg. Slinky,N,,866,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,38,38,266,Lg. Slinky,N,,867,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,38,38,266,Lg. Slinky,N,,868,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,38,38,266,Lg. Slinky,N,,869,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,38,38,266,Lg. Slinky,N,,916,,,200,Halibut,0,,1,Presumed healthy,20,Released Alive at surface,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,531,,,710,Sablefish,1,530,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,532,,,710,Sablefish,1,480,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,533,,,710,Sablefish,1,560,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,534,,,710,Sablefish,1,600,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,535,,,710,Sablefish,1,550,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,536,,,710,Sablefish,1,610,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,537,,,710,Sablefish,1,540,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,538,,,710,Sablefish,1,470,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,539,,,710,Sablefish,1,490,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,540,,,710,Sablefish,1,550,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,541,,,710,Sablefish,1,510,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,542,,,710,Sablefish,1,470,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,543,,,710,Sablefish,1,540,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,544,,,710,Sablefish,1,580,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,545,,,710,Sablefish,1,550,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,870,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,39,39,266,Sm. Slinky,N,,871,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,546,,,710,Sablefish,1,530,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,547,,,710,Sablefish,1,620,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,548,,,710,Sablefish,1,590,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,549,,,710,Sablefish,1,590,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,550,,,710,Sablefish,1,580,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,551,,,710,Sablefish,1,540,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,552,,,710,Sablefish,1,770,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,553,,,710,Sablefish,1,580,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,554,,,710,Sablefish,1,590,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,555,,,710,Sablefish,1,610,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,556,,,710,Sablefish,1,570,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,557,,,710,Sablefish,1,520,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,558,,,710,Sablefish,1,520,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,559,,,710,Sablefish,1,540,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,560,,,710,Sablefish,1,610,1,Presumed healthy,25,"Measured and released, not tagged",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,872,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,873,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,874,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,875,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,876,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,877,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,878,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,879,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,880,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,881,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,882,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,883,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,884,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,885,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,886,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,887,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,888,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,889,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,890,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,891,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,892,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,893,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,894,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,7,325531,44,55.58125,-132.2758,55.56425,-132.255683,5/27/2023 8:43,5/27/2023 20:59,5/28/2023 1:26,12:16,Same,40,40,Multiple,276,265,272,Mud,,40,40,265,Lg. Slinky,N,,895,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
