Year,Project Code,Project,Trip Number,Vessel Name,Gear Code,Gear,Target Species Code,Target Species,Effort Number,Haul Back Order,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Average Depth Fathoms,Substrate Type,Groundfish Stat Area,Pot Type,Subset Number,Depth Fathoms,Pot Type,Specimen Number,Tag Batch Number,Tag Number,Sample Type Code,Species Code,Species,Length Type,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Tag Event,Specimen Comments
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,34,30,116120,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,35,30,116121,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,36,30,116122,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,37,30,116123,1,710,Sablefish,Tip of snout to fork of tail,690,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,38,30,116124,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,39,30,116125,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,40,30,116126,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,41,30,116127,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,42,30,116128,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,43,30,116129,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,44,30,116130,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,45,30,116131,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,46,30,116132,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,47,30,116133,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,48,30,116134,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,49,30,116135,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,50,30,116136,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,51,30,116137,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,52,30,116138,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,53,30,116139,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,54,30,116140,1,710,Sablefish,Tip of snout to fork of tail,440,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,55,30,116141,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,56,30,116142,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,57,30,116143,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,58,30,116144,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,59,30,116145,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,60,30,116146,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,379,,,1,710,Sablefish,Length not taken,,1,Presumed healthy,4,Lost,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,380,,,1,710,Sablefish,Length not taken,,1,Presumed healthy,4,Lost,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,3,372,Slinky,381,,,1,710,Sablefish,Length not taken,,1,Presumed healthy,4,Lost,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,61,30,116147,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,62,30,116148,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,63,30,116149,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,64,30,116150,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,65,30,116151,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,66,30,116152,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,67,30,116153,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,68,30,116154,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,69,30,116155,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,70,30,116156,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,71,30,116157,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,72,30,116158,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,73,30,116159,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,74,30,116160,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,75,30,116161,1,710,Sablefish,Tip of snout to fork of tail,490,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,76,30,116162,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,77,30,116163,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,78,30,116164,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,79,30,116165,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,4,372,Cone,385,,,1,710,Sablefish,Tip of snout to fork of tail,720,1,Presumed healthy,9,Released; already tagged by ADFG,,T-079541
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,80,30,116166,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,81,30,116167,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,82,30,116168,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,83,30,116169,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,84,30,116170,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,85,30,116171,1,710,Sablefish,Tip of snout to fork of tail,690,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,86,30,116172,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,87,30,116173,1,710,Sablefish,Tip of snout to fork of tail,580,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,88,30,116174,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,89,30,116175,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,90,30,116176,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,91,30,116177,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,92,30,116178,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,93,30,116179,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,94,30,116180,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,95,30,116181,1,710,Sablefish,Tip of snout to fork of tail,470,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,96,30,116182,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,97,30,116183,1,710,Sablefish,Tip of snout to fork of tail,510,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,98,30,116184,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,5,372,Slinky,99,30,116185,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,100,30,116186,1,710,Sablefish,Tip of snout to fork of tail,680,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,101,30,116187,1,710,Sablefish,Tip of snout to fork of tail,830,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,102,30,116188,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,103,30,116189,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,104,30,116190,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,105,30,116191,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,106,30,116192,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,107,30,116193,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,108,30,116194,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,109,30,116195,1,710,Sablefish,Tip of snout to fork of tail,430,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,110,30,116196,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,6,371,Cone,111,30,116197,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,7,371,Slinky,112,30,116198,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,7,371,Slinky,113,30,116199,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,19,Same,5/23/2022 13:17,5/24/2022 13:10,5/24/2022 15:10,23:53,369,Mud,345631,Multiple,7,371,Slinky,114,30,116200,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
