year,Source,Sex,age,n,proportion,Age
2005,LL survey,Male,14,11,0.03005,14
2006,LL survey,Male,14,15,0.04747,14
2007,LL survey,Male,14,9,0.02736,14
2008,LL survey,Male,14,9,0.03333,14
2009,LL survey,Male,14,8,0.03162,14
2010,LL survey,Male,14,12,0.04211,14
2011,LL survey,Male,14,11,0.03537,14
2012,LL survey,Male,14,16,0.05016,14
2013,LL survey,Male,14,8,0.02857,14
2014,LL survey,Male,14,10,0.03636,14
2015,LL survey,Male,14,14,0.06965,14
2016,LL survey,Male,14,8,0.03376,14
2017,LL survey,Male,14,9,0.036,14
2018,LL survey,Male,14,5,0.02326,14
2019,LL survey,Male,14,3,0.01515,14
2020,LL survey,Male,14,5,0.02092,14
2021,LL survey,Male,14,1,0.00365,14
2022,LL survey,Male,14,1,0.00326,14
1997,LL survey,Male,14,9,0.03346,14
1998,LL survey,Male,14,1,0.00654,14
1999,LL survey,Male,14,4,0.02778,14
2000,LL survey,Male,14,4,0.02299,14
2001,LL survey,Male,14,7,0.02682,14
2022,Pot fishery,Male,14,1,0.01282,14
2002,LL fishery,Sex combined,14,45,0.02003,14
2003,LL fishery,Sex combined,14,32,0.01805,14
2004,LL fishery,Sex combined,14,41,0.01812,14
2005,LL fishery,Sex combined,14,33,0.0189,14
2006,LL fishery,Sex combined,14,43,0.02572,14
2007,LL fishery,Sex combined,14,55,0.03684,14
2008,LL fishery,Sex combined,14,42,0.02743,14
2009,LL fishery,Sex combined,14,107,0.06863,14
2010,LL fishery,Sex combined,14,77,0.05043,14
2011,LL fishery,Sex combined,14,79,0.05392,14
2012,LL fishery,Sex combined,14,110,0.07223,14
2013,LL fishery,Sex combined,14,76,0.0581,14
2014,LL fishery,Sex combined,14,78,0.0583,14
2015,LL fishery,Sex combined,14,45,0.03741,14
2016,LL fishery,Sex combined,14,56,0.03963,14
2017,LL fishery,Sex combined,14,49,0.03451,14
2018,LL fishery,Sex combined,14,41,0.03123,14
2019,LL fishery,Sex combined,14,33,0.02544,14
2020,LL fishery,Sex combined,14,28,0.02162,14
2021,LL fishery,Sex combined,14,17,0.02307,14
2022,LL fishery,Sex combined,14,15,0.01322,14
2002,LL survey,Sex combined,14,16,0.02508,14
2003,LL survey,Sex combined,14,13,0.01667,14
2004,LL survey,Sex combined,14,10,0.01357,14
2005,LL survey,Sex combined,14,35,0.04032,14
2006,LL survey,Sex combined,14,34,0.04645,14
2007,LL survey,Sex combined,14,19,0.02578,14
2008,LL survey,Sex combined,14,20,0.033,14
2009,LL survey,Sex combined,14,26,0.04207,14
2010,LL survey,Sex combined,14,37,0.06116,14
2011,LL survey,Sex combined,14,37,0.05473,14
2012,LL survey,Sex combined,14,38,0.05249,14
2013,LL survey,Sex combined,14,26,0.0486,14
2014,LL survey,Sex combined,14,30,0.05357,14
2015,LL survey,Sex combined,14,26,0.05295,14
2016,LL survey,Sex combined,14,18,0.03261,14
2017,LL survey,Sex combined,14,22,0.03685,14
2018,LL survey,Sex combined,14,13,0.02313,14
2019,LL survey,Sex combined,14,11,0.02355,14
2020,LL survey,Sex combined,14,10,0.01629,14
2021,LL survey,Sex combined,14,4,0.00622,14
2022,LL survey,Sex combined,14,5,0.00774,14
1997,LL survey,Sex combined,14,12,0.02299,14
1998,LL survey,Sex combined,14,6,0.01719,14
1999,LL survey,Sex combined,14,4,0.01465,14
2000,LL survey,Sex combined,14,6,0.01579,14
2001,LL survey,Sex combined,14,11,0.02489,14
2022,Pot fishery,Sex combined,14,7,0.02077,14
2002,LL fishery,Female,15,27,0.02181,15
2003,LL fishery,Female,15,6,0.0059,15
2004,LL fishery,Female,15,12,0.00794,15
2005,LL fishery,Female,15,21,0.01688,15
2006,LL fishery,Female,15,19,0.01779,15
2007,LL fishery,Female,15,21,0.02136,15
2008,LL fishery,Female,15,24,0.02367,15
2009,LL fishery,Female,15,77,0.07368,15
2010,LL fishery,Female,15,57,0.05822,15
2011,LL fishery,Female,15,76,0.08279,15
2012,LL fishery,Female,15,59,0.06392,15
2013,LL fishery,Female,15,52,0.07927,15
2014,LL fishery,Female,15,48,0.06178,15
2015,LL fishery,Female,15,46,0.06109,15
2016,LL fishery,Female,15,47,0.05148,15
2017,LL fishery,Female,15,30,0.03614,15
2018,LL fishery,Female,15,29,0.0358,15
2019,LL fishery,Female,15,31,0.03851,15
2020,LL fishery,Female,15,10,0.01276,15
2021,LL fishery,Female,15,3,0.00602,15
2022,LL fishery,Female,15,13,0.01589,15
2002,LL survey,Female,15,2,0.0068,15
2003,LL survey,Female,15,6,0.01554,15
2004,LL survey,Female,15,4,0.01013,15
2005,LL survey,Female,15,11,0.02191,15
2006,LL survey,Female,15,17,0.04087,15
2007,LL survey,Female,15,11,0.02696,15
2008,LL survey,Female,15,21,0.0625,15
2009,LL survey,Female,15,14,0.03836,15
2010,LL survey,Female,15,22,0.06875,15
2011,LL survey,Female,15,23,0.06301,15
2012,LL survey,Female,15,23,0.05679,15
2013,LL survey,Female,15,9,0.03529,15
2014,LL survey,Female,15,21,0.07368,15
2015,LL survey,Female,15,11,0.03793,15
2016,LL survey,Female,15,9,0.02857,15
2017,LL survey,Female,15,6,0.01729,15
2018,LL survey,Female,15,9,0.02594,15
2019,LL survey,Female,15,3,0.01115,15
2020,LL survey,Female,15,4,0.01067,15
2021,LL survey,Female,15,1,0.00271,15
2022,LL survey,Female,15,0,0,15
1997,LL survey,Female,15,5,0.01976,15
1998,LL survey,Female,15,7,0.03571,15
1999,LL survey,Female,15,0,0,15
2000,LL survey,Female,15,3,0.01456,15
2001,LL survey,Female,15,4,0.0221,15
2022,Pot fishery,Female,15,1,0.00386,15
2002,LL fishery,Male,15,10,0.00991,15
2003,LL fishery,Male,15,11,0.01455,15
2004,LL fishery,Male,15,9,0.01198,15
2005,LL fishery,Male,15,9,0.01793,15
2006,LL fishery,Male,15,16,0.02649,15
2007,LL fishery,Male,15,14,0.02745,15
2008,LL fishery,Male,15,17,0.03288,15
2009,LL fishery,Male,15,22,0.0428,15
2010,LL fishery,Male,15,28,0.051090000000000003,15
2011,LL fishery,Male,15,34,0.06216,15
2012,LL fishery,Male,15,35,0.05833,15
2013,LL fishery,Male,15,20,0.03067,15
2014,LL fishery,Male,15,21,0.03743,15
2015,LL fishery,Male,15,29,0.06444,15
2016,LL fishery,Male,15,19,0.038,15
2017,LL fishery,Male,15,21,0.03559,15
2018,LL fishery,Male,15,10,0.01988,15
2019,LL fishery,Male,15,19,0.03862,15
2020,LL fishery,Male,15,12,0.02348,15
2021,LL fishery,Male,15,0,0,15
2022,LL fishery,Male,15,5,0.01577,15
2002,LL survey,Male,15,3,0.00872,15
2003,LL survey,Male,15,3,0.00761,15
2004,LL survey,Male,15,7,0.02047,15
2005,LL survey,Male,15,7,0.01913,15
2006,LL survey,Male,15,11,0.03481,15
2007,LL survey,Male,15,4,0.01216,15
2008,LL survey,Male,15,10,0.03704,15
2009,LL survey,Male,15,10,0.03953,15
2010,LL survey,Male,15,18,0.06316,15
2011,LL survey,Male,15,10,0.03215,15
2012,LL survey,Male,15,10,0.03135,15
2013,LL survey,Male,15,14,0.05,15
2014,LL survey,Male,15,10,0.03636,15
2015,LL survey,Male,15,10,0.04975,15
2016,LL survey,Male,15,7,0.02954,15
2017,LL survey,Male,15,6,0.024,15
2018,LL survey,Male,15,7,0.03256,15
2019,LL survey,Male,15,5,0.02525,15
2020,LL survey,Male,15,1,0.00418,15
2021,LL survey,Male,15,3,0.01095,15
2022,LL survey,Male,15,2,0.00651,15
1997,LL survey,Male,15,7,0.02602,15
1998,LL survey,Male,15,5,0.03268,15
1999,LL survey,Male,15,4,0.02778,15
2000,LL survey,Male,15,1,0.00575,15
2001,LL survey,Male,15,11,0.04215,15
2022,Pot fishery,Male,15,1,0.01282,15
2002,LL fishery,Sex combined,15,37,0.01647,15
2003,LL fishery,Sex combined,15,17,0.00959,15
2004,LL fishery,Sex combined,15,21,0.00928,15
2005,LL fishery,Sex combined,15,30,0.01718,15
2006,LL fishery,Sex combined,15,35,0.02093,15
2007,LL fishery,Sex combined,15,35,0.02344,15
2008,LL fishery,Sex combined,15,41,0.02678,15
2009,LL fishery,Sex combined,15,99,0.0635,15
2010,LL fishery,Sex combined,15,85,0.05566,15
2011,LL fishery,Sex combined,15,110,0.07509,15
2012,LL fishery,Sex combined,15,94,0.06172,15
2013,LL fishery,Sex combined,15,72,0.05505,15
2014,LL fishery,Sex combined,15,69,0.05157,15
2015,LL fishery,Sex combined,15,75,0.06234,15
2016,LL fishery,Sex combined,15,66,0.04671,15
2017,LL fishery,Sex combined,15,51,0.03592,15
2018,LL fishery,Sex combined,15,39,0.0297,15
2019,LL fishery,Sex combined,15,50,0.03855,15
2020,LL fishery,Sex combined,15,22,0.01699,15
2021,LL fishery,Sex combined,15,3,0.00407,15
2022,LL fishery,Sex combined,15,18,0.01586,15
2002,LL survey,Sex combined,15,5,0.00784,15
2003,LL survey,Sex combined,15,9,0.01154,15
2004,LL survey,Sex combined,15,11,0.01493,15
2005,LL survey,Sex combined,15,18,0.02074,15
2006,LL survey,Sex combined,15,28,0.03825,15
2007,LL survey,Sex combined,15,15,0.02035,15
2008,LL survey,Sex combined,15,31,0.05116,15
2009,LL survey,Sex combined,15,24,0.03883,15
2010,LL survey,Sex combined,15,40,0.06612,15
2011,LL survey,Sex combined,15,33,0.04882,15
2012,LL survey,Sex combined,15,33,0.04558,15
2013,LL survey,Sex combined,15,23,0.04299,15
2014,LL survey,Sex combined,15,31,0.05536,15
2015,LL survey,Sex combined,15,21,0.04277,15
2016,LL survey,Sex combined,15,16,0.02899,15
2017,LL survey,Sex combined,15,12,0.0201,15
2018,LL survey,Sex combined,15,16,0.02847,15
2019,LL survey,Sex combined,15,8,0.01713,15
2020,LL survey,Sex combined,15,5,0.00814,15
2021,LL survey,Sex combined,15,4,0.00622,15
2022,LL survey,Sex combined,15,2,0.0031,15
1997,LL survey,Sex combined,15,12,0.02299,15
1998,LL survey,Sex combined,15,12,0.03438,15
1999,LL survey,Sex combined,15,4,0.01465,15
2000,LL survey,Sex combined,15,4,0.01053,15
2001,LL survey,Sex combined,15,15,0.03394,15
2022,Pot fishery,Sex combined,15,2,0.00593,15
2002,LL fishery,Female,16,17,0.01373,16
2003,LL fishery,Female,16,14,0.01377,16
2004,LL fishery,Female,16,20,0.01323,16
2005,LL fishery,Female,16,18,0.01447,16
2006,LL fishery,Female,16,16,0.01498,16
2007,LL fishery,Female,16,13,0.01322,16
2008,LL fishery,Female,16,21,0.02071,16
2009,LL fishery,Female,16,49,0.04689,16
2010,LL fishery,Female,16,41,0.04188,16
2011,LL fishery,Female,16,61,0.06645,16
2012,LL fishery,Female,16,51,0.05525,16
2013,LL fishery,Female,16,37,0.0564,16
2014,LL fishery,Female,16,55,0.07079,16
2015,LL fishery,Female,16,38,0.05046,16
2016,LL fishery,Female,16,34,0.03724,16
2017,LL fishery,Female,16,29,0.03494,16
2018,LL fishery,Female,16,18,0.02222,16
2019,LL fishery,Female,16,29,0.03602,16
2020,LL fishery,Female,16,13,0.01658,16
2021,LL fishery,Female,16,7,0.01406,16
2022,LL fishery,Female,16,14,0.01711,16
2002,LL survey,Female,16,4,0.01361,16
2003,LL survey,Female,16,5,0.01295,16
2004,LL survey,Female,16,5,0.01266,16
2005,LL survey,Female,16,4,0.00797,16
2006,LL survey,Female,16,11,0.02644,16
2007,LL survey,Female,16,4,0.0098,16
2008,LL survey,Female,16,8,0.02381,16
2009,LL survey,Female,16,11,0.03014,16
2010,LL survey,Female,16,22,0.06875,16
2011,LL survey,Female,16,19,0.05205,16
2012,LL survey,Female,16,12,0.02963,16
2013,LL survey,Female,16,15,0.05882,16
2014,LL survey,Female,16,15,0.05263,16
2015,LL survey,Female,16,9,0.03103,16
2016,LL survey,Female,16,8,0.0254,16
2017,LL survey,Female,16,4,0.01153,16
2018,LL survey,Female,16,12,0.03458,16
2019,LL survey,Female,16,0,0,16
2020,LL survey,Female,16,6,0.016,16
2021,LL survey,Female,16,0,0,16
2022,LL survey,Female,16,1,0.00295,16
1997,LL survey,Female,16,5,0.01976,16
1998,LL survey,Female,16,2,0.0102,16
1999,LL survey,Female,16,3,0.02326,16
2000,LL survey,Female,16,4,0.01942,16
2001,LL survey,Female,16,4,0.0221,16
2022,Pot fishery,Female,16,2,0.00772,16
2002,LL fishery,Male,16,13,0.01288,16
2003,LL fishery,Male,16,15,0.01984,16
2004,LL fishery,Male,16,8,0.01065,16
2005,LL fishery,Male,16,6,0.01195,16
2006,LL fishery,Male,16,11,0.01821,16
2007,LL fishery,Male,16,6,0.01176,16
2008,LL fishery,Male,16,9,0.01741,16
2009,LL fishery,Male,16,25,0.04864,16
2010,LL fishery,Male,16,18,0.03285,16
2011,LL fishery,Male,16,36,0.06581,16
2012,LL fishery,Male,16,23,0.03833,16
2013,LL fishery,Male,16,32,0.04908,16
2014,LL fishery,Male,16,23,0.041,16
2015,LL fishery,Male,16,14,0.03111,16
2016,LL fishery,Male,16,21,0.042,16
2017,LL fishery,Male,16,21,0.03559,16
2018,LL fishery,Male,16,19,0.03777,16
2019,LL fishery,Male,16,25,0.05081,16
2020,LL fishery,Male,16,10,0.01957,16
2021,LL fishery,Male,16,1,0.00418,16
2022,LL fishery,Male,16,3,0.00946,16
2002,LL survey,Male,16,6,0.01744,16
2003,LL survey,Male,16,11,0.02792,16
2004,LL survey,Male,16,3,0.00877,16
2005,LL survey,Male,16,5,0.01366,16
2006,LL survey,Male,16,12,0.03797,16
2007,LL survey,Male,16,7,0.02128,16
2008,LL survey,Male,16,7,0.02593,16
2009,LL survey,Male,16,9,0.03557,16
2010,LL survey,Male,16,18,0.06316,16
2011,LL survey,Male,16,9,0.02894,16
2012,LL survey,Male,16,11,0.03448,16
2013,LL survey,Male,16,16,0.05714,16
2014,LL survey,Male,16,15,0.05455,16
2015,LL survey,Male,16,6,0.02985,16
2016,LL survey,Male,16,6,0.02532,16
2017,LL survey,Male,16,12,0.048,16
2018,LL survey,Male,16,6,0.02791,16
2019,LL survey,Male,16,2,0.0101,16
2020,LL survey,Male,16,6,0.0251,16
2021,LL survey,Male,16,1,0.00365,16
2022,LL survey,Male,16,1,0.00326,16
1997,LL survey,Male,16,8,0.02974,16
1998,LL survey,Male,16,4,0.02614,16
1999,LL survey,Male,16,5,0.03472,16
2000,LL survey,Male,16,3,0.01724,16
2001,LL survey,Male,16,15,0.05747,16
2022,Pot fishery,Male,16,2,0.02564,16
2002,LL fishery,Sex combined,16,30,0.01335,16
2003,LL fishery,Sex combined,16,29,0.01636,16
2004,LL fishery,Sex combined,16,28,0.01237,16
2005,LL fishery,Sex combined,16,24,0.01375,16
2006,LL fishery,Sex combined,16,27,0.01615,16
2007,LL fishery,Sex combined,16,19,0.01273,16
2008,LL fishery,Sex combined,16,30,0.0196,16
2009,LL fishery,Sex combined,16,74,0.04747,16
2010,LL fishery,Sex combined,16,59,0.03864,16
2011,LL fishery,Sex combined,16,97,0.06621,16
2012,LL fishery,Sex combined,16,74,0.04859,16
2013,LL fishery,Sex combined,16,69,0.05275,16
2014,LL fishery,Sex combined,16,78,0.0583,16
2015,LL fishery,Sex combined,16,52,0.04323,16
2016,LL fishery,Sex combined,16,55,0.03892,16
2017,LL fishery,Sex combined,16,50,0.03521,16
2018,LL fishery,Sex combined,16,37,0.02818,16
2019,LL fishery,Sex combined,16,54,0.04163,16
2020,LL fishery,Sex combined,16,23,0.01776,16
2021,LL fishery,Sex combined,16,8,0.01085,16
2022,LL fishery,Sex combined,16,17,0.01498,16
2002,LL survey,Sex combined,16,10,0.01567,16
2003,LL survey,Sex combined,16,16,0.02051,16
2004,LL survey,Sex combined,16,8,0.01085,16
2005,LL survey,Sex combined,16,9,0.01037,16
2006,LL survey,Sex combined,16,23,0.03142,16
2007,LL survey,Sex combined,16,11,0.01493,16
2008,LL survey,Sex combined,16,15,0.02475,16
2009,LL survey,Sex combined,16,20,0.03236,16
2010,LL survey,Sex combined,16,40,0.06612,16
2011,LL survey,Sex combined,16,28,0.04142,16
2012,LL survey,Sex combined,16,23,0.03177,16
2013,LL survey,Sex combined,16,31,0.05794,16
2014,LL survey,Sex combined,16,30,0.05357,16
2015,LL survey,Sex combined,16,15,0.03055,16
2016,LL survey,Sex combined,16,14,0.02536,16
2017,LL survey,Sex combined,16,16,0.0268,16
2018,LL survey,Sex combined,16,18,0.03203,16
2019,LL survey,Sex combined,16,2,0.00428,16
2020,LL survey,Sex combined,16,12,0.01954,16
2021,LL survey,Sex combined,16,1,0.00156,16
2022,LL survey,Sex combined,16,2,0.0031,16
1997,LL survey,Sex combined,16,13,0.0249,16
1998,LL survey,Sex combined,16,6,0.01719,16
1999,LL survey,Sex combined,16,8,0.0293,16
2000,LL survey,Sex combined,16,7,0.01842,16
2001,LL survey,Sex combined,16,19,0.04299,16
2022,Pot fishery,Sex combined,16,4,0.01187,16
2002,LL fishery,Female,17,46,0.03716,17
2003,LL fishery,Female,17,9,0.00885,17
2004,LL fishery,Female,17,13,0.0086,17
2005,LL fishery,Female,17,19,0.01527,17
2006,LL fishery,Female,17,20,0.01873,17
2007,LL fishery,Female,17,10,0.01017,17
2008,LL fishery,Female,17,15,0.01479,17
2009,LL fishery,Female,17,49,0.04689,17
2010,LL fishery,Female,17,27,0.02758,17
2011,LL fishery,Female,17,48,0.05229,17
2012,LL fishery,Female,17,33,0.03575,17
2013,LL fishery,Female,17,42,0.06402,17
2014,LL fishery,Female,17,40,0.05148,17
2015,LL fishery,Female,17,41,0.05445,17
2016,LL fishery,Female,17,52,0.05696,17
2017,LL fishery,Female,17,30,0.03614,17
2018,LL fishery,Female,17,38,0.04691,17
2019,LL fishery,Female,17,21,0.02609,17
2020,LL fishery,Female,17,11,0.01403,17
2021,LL fishery,Female,17,7,0.01406,17
2022,LL fishery,Female,17,13,0.01589,17
2002,LL survey,Female,17,1,0.0034,17
2003,LL survey,Female,17,7,0.01813,17
2004,LL survey,Female,17,4,0.01013,17
2005,LL survey,Female,17,12,0.0239,17
2006,LL survey,Female,17,6,0.01442,17
2007,LL survey,Female,17,2,0.0049,17
2008,LL survey,Female,17,6,0.01786,17
2009,LL survey,Female,17,9,0.02466,17
2010,LL survey,Female,17,13,0.04062,17
2011,LL survey,Female,17,10,0.0274,17
2012,LL survey,Female,17,8,0.01975,17
2013,LL survey,Female,17,10,0.03922,17
2014,LL survey,Female,17,9,0.03158,17
2015,LL survey,Female,17,12,0.04138,17
2016,LL survey,Female,17,9,0.02857,17
2017,LL survey,Female,17,8,0.02305,17
2018,LL survey,Female,17,6,0.01729,17
2019,LL survey,Female,17,3,0.01115,17
2020,LL survey,Female,17,5,0.01333,17
2021,LL survey,Female,17,2,0.00542,17
2022,LL survey,Female,17,1,0.00295,17
1997,LL survey,Female,17,9,0.03557,17
1998,LL survey,Female,17,8,0.04082,17
1999,LL survey,Female,17,3,0.02326,17
2000,LL survey,Female,17,2,0.00971,17
2001,LL survey,Female,17,5,0.02762,17
2022,Pot fishery,Female,17,0,0,17
2002,LL fishery,Male,17,18,0.01784,17
2003,LL fishery,Male,17,14,0.01852,17
2004,LL fishery,Male,17,7,0.00932,17
2005,LL fishery,Male,17,6,0.01195,17
2006,LL fishery,Male,17,7,0.01159,17
2007,LL fishery,Male,17,7,0.01373,17
2008,LL fishery,Male,17,6,0.01161,17
2009,LL fishery,Male,17,15,0.02918,17
2010,LL fishery,Male,17,10,0.01825,17
2011,LL fishery,Male,17,20,0.03656,17
2012,LL fishery,Male,17,21,0.035,17
2013,LL fishery,Male,17,29,0.04448,17
2014,LL fishery,Male,17,17,0.0303,17
2015,LL fishery,Male,17,26,0.05778,17
2016,LL fishery,Male,17,21,0.042,17
2017,LL fishery,Male,17,28,0.04746,17
2018,LL fishery,Male,17,18,0.03579,17
2019,LL fishery,Male,17,17,0.03455,17
2020,LL fishery,Male,17,17,0.03327,17
2021,LL fishery,Male,17,5,0.02092,17
2022,LL fishery,Male,17,4,0.01262,17
2002,LL survey,Male,17,3,0.00872,17
2003,LL survey,Male,17,5,0.01269,17
2004,LL survey,Male,17,1,0.00292,17
2005,LL survey,Male,17,5,0.01366,17
2006,LL survey,Male,17,9,0.02848,17
2007,LL survey,Male,17,2,0.00608,17
2008,LL survey,Male,17,3,0.01111,17
2009,LL survey,Male,17,6,0.02372,17
2010,LL survey,Male,17,11,0.0386,17
2011,LL survey,Male,17,14,0.04502,17
2012,LL survey,Male,17,9,0.02821,17
2013,LL survey,Male,17,14,0.05,17
2014,LL survey,Male,17,10,0.03636,17
2015,LL survey,Male,17,4,0.0199,17
2016,LL survey,Male,17,8,0.03376,17
2017,LL survey,Male,17,7,0.028,17
2018,LL survey,Male,17,7,0.03256,17
2019,LL survey,Male,17,3,0.01515,17
2020,LL survey,Male,17,5,0.02092,17
2021,LL survey,Male,17,0,0,17
2022,LL survey,Male,17,1,0.00326,17
1997,LL survey,Male,17,12,0.04461,17
1998,LL survey,Male,17,8,0.05229,17
1999,LL survey,Male,17,4,0.02778,17
2000,LL survey,Male,17,1,0.00575,17
2001,LL survey,Male,17,5,0.01916,17
2022,Pot fishery,Male,17,1,0.01282,17
2002,LL fishery,Sex combined,17,64,0.02848,17
2003,LL fishery,Sex combined,17,23,0.01297,17
2004,LL fishery,Sex combined,17,20,0.00884,17
2005,LL fishery,Sex combined,17,25,0.01432,17
2006,LL fishery,Sex combined,17,27,0.01615,17
2007,LL fishery,Sex combined,17,17,0.01139,17
2008,LL fishery,Sex combined,17,21,0.01372,17
2009,LL fishery,Sex combined,17,64,0.04105,17
2010,LL fishery,Sex combined,17,37,0.02423,17
2011,LL fishery,Sex combined,17,68,0.04642,17
2012,LL fishery,Sex combined,17,54,0.03546,17
2013,LL fishery,Sex combined,17,71,0.05428,17
2014,LL fishery,Sex combined,17,57,0.0426,17
2015,LL fishery,Sex combined,17,67,0.05569,17
2016,LL fishery,Sex combined,17,73,0.05166,17
2017,LL fishery,Sex combined,17,58,0.04085,17
2018,LL fishery,Sex combined,17,56,0.04265,17
2019,LL fishery,Sex combined,17,38,0.0293,17
2020,LL fishery,Sex combined,17,28,0.02162,17
2021,LL fishery,Sex combined,17,12,0.01628,17
2022,LL fishery,Sex combined,17,17,0.01498,17
2002,LL survey,Sex combined,17,4,0.00627,17
2003,LL survey,Sex combined,17,12,0.01538,17
2004,LL survey,Sex combined,17,5,0.00678,17
2005,LL survey,Sex combined,17,17,0.01959,17
2006,LL survey,Sex combined,17,15,0.02049,17
2007,LL survey,Sex combined,17,4,0.00543,17
2008,LL survey,Sex combined,17,9,0.01485,17
2009,LL survey,Sex combined,17,15,0.02427,17
2010,LL survey,Sex combined,17,24,0.03967,17
2011,LL survey,Sex combined,17,24,0.0355,17
2012,LL survey,Sex combined,17,17,0.02348,17
2013,LL survey,Sex combined,17,24,0.04486,17
2014,LL survey,Sex combined,17,19,0.03393,17
2015,LL survey,Sex combined,17,16,0.03259,17
2016,LL survey,Sex combined,17,17,0.0308,17
2017,LL survey,Sex combined,17,15,0.02513,17
2018,LL survey,Sex combined,17,13,0.02313,17
2019,LL survey,Sex combined,17,6,0.01285,17
2020,LL survey,Sex combined,17,10,0.01629,17
2021,LL survey,Sex combined,17,2,0.00311,17
2022,LL survey,Sex combined,17,2,0.0031,17
1997,LL survey,Sex combined,17,21,0.04023,17
1998,LL survey,Sex combined,17,16,0.04585,17
1999,LL survey,Sex combined,17,7,0.02564,17
2000,LL survey,Sex combined,17,3,0.00789,17
2001,LL survey,Sex combined,17,10,0.02262,17
2022,Pot fishery,Sex combined,17,1,0.00297,17
2002,LL fishery,Female,18,23,0.01858,18
2003,LL fishery,Female,18,12,0.0118,18
2004,LL fishery,Female,18,14,0.00926,18
2005,LL fishery,Female,18,11,0.00884,18
2006,LL fishery,Female,18,10,0.00936,18
2007,LL fishery,Female,18,9,0.00916,18
2008,LL fishery,Female,18,16,0.01578,18
2009,LL fishery,Female,18,31,0.02967,18
2010,LL fishery,Female,18,32,0.03269,18
2011,LL fishery,Female,18,42,0.04575,18
2012,LL fishery,Female,18,23,0.02492,18
2013,LL fishery,Female,18,14,0.02134,18
2014,LL fishery,Female,18,21,0.02703,18
2015,LL fishery,Female,18,38,0.05046,18
2016,LL fishery,Female,18,38,0.04162,18
2017,LL fishery,Female,18,38,0.04578,18
2018,LL fishery,Female,18,34,0.04198,18
2019,LL fishery,Female,18,40,0.04969,18
2020,LL fishery,Female,18,21,0.02679,18
2021,LL fishery,Female,18,8,0.01606,18
2022,LL fishery,Female,18,13,0.01589,18
2002,LL survey,Female,18,6,0.02041,18
2003,LL survey,Female,18,4,0.01036,18
2004,LL survey,Female,18,3,0.00759,18
2005,LL survey,Female,18,1,0.00199,18
2006,LL survey,Female,18,5,0.01202,18
2007,LL survey,Female,18,3,0.00735,18
2008,LL survey,Female,18,8,0.02381,18
2009,LL survey,Female,18,1,0.00274,18
2010,LL survey,Female,18,11,0.03438,18
2011,LL survey,Female,18,11,0.03014,18
2012,LL survey,Female,18,5,0.01235,18
2013,LL survey,Female,18,7,0.02745,18
2014,LL survey,Female,18,2,0.00702,18
2015,LL survey,Female,18,6,0.02069,18
2016,LL survey,Female,18,7,0.02222,18
2017,LL survey,Female,18,15,0.04323,18
2018,LL survey,Female,18,4,0.01153,18
2019,LL survey,Female,18,5,0.01859,18
2020,LL survey,Female,18,6,0.016,18
2021,LL survey,Female,18,1,0.00271,18
2022,LL survey,Female,18,0,0,18
1997,LL survey,Female,18,7,0.02767,18
1998,LL survey,Female,18,14,0.07143,18
1999,LL survey,Female,18,2,0.0155,18
2000,LL survey,Female,18,2,0.00971,18
2001,LL survey,Female,18,3,0.01657,18
2022,Pot fishery,Female,18,0,0,18
2002,LL fishery,Male,18,17,0.01685,18
2003,LL fishery,Male,18,9,0.0119,18
2004,LL fishery,Male,18,7,0.00932,18
2005,LL fishery,Male,18,1,0.00199,18
2006,LL fishery,Male,18,11,0.01821,18
2007,LL fishery,Male,18,15,0.02941,18
2008,LL fishery,Male,18,5,0.00967,18
2009,LL fishery,Male,18,18,0.03502,18
2010,LL fishery,Male,18,8,0.0146,18
2011,LL fishery,Male,18,19,0.03473,18
2012,LL fishery,Male,18,15,0.025,18
2013,LL fishery,Male,18,15,0.02301,18
2014,LL fishery,Male,18,20,0.03565,18
2015,LL fishery,Male,18,20,0.04444,18
2016,LL fishery,Male,18,24,0.048,18
2017,LL fishery,Male,18,30,0.05085,18
2018,LL fishery,Male,18,20,0.03976,18
2019,LL fishery,Male,18,18,0.03659,18
2020,LL fishery,Male,18,15,0.02935,18
2021,LL fishery,Male,18,3,0.01255,18
2022,LL fishery,Male,18,6,0.01893,18
2002,LL survey,Male,18,6,0.01744,18
2003,LL survey,Male,18,4,0.01015,18
2004,LL survey,Male,18,5,0.01462,18
2005,LL survey,Male,18,3,0.0082,18
2006,LL survey,Male,18,4,0.01266,18
2007,LL survey,Male,18,5,0.0152,18
2008,LL survey,Male,18,7,0.02593,18
2009,LL survey,Male,18,1,0.00395,18
2010,LL survey,Male,18,4,0.01404,18
2011,LL survey,Male,18,7,0.02251,18
2012,LL survey,Male,18,1,0.00313,18
2013,LL survey,Male,18,8,0.02857,18
2014,LL survey,Male,18,3,0.01091,18
2015,LL survey,Male,18,5,0.02488,18
2016,LL survey,Male,18,3,0.01266,18
2017,LL survey,Male,18,7,0.028,18
2018,LL survey,Male,18,4,0.0186,18
2019,LL survey,Male,18,3,0.01515,18
2020,LL survey,Male,18,3,0.01255,18
2021,LL survey,Male,18,4,0.0146,18
2022,LL survey,Male,18,2,0.00651,18
1997,LL survey,Male,18,10,0.03717,18
1998,LL survey,Male,18,8,0.05229,18
1999,LL survey,Male,18,4,0.02778,18
2000,LL survey,Male,18,1,0.00575,18
