year,Source,Sex,length_bin,n,proportion
2002,LL fishery,Male,71,94,0.0906
2003,LL fishery,Male,71,48,0.062
2004,LL fishery,Male,71,48,0.0612
2005,LL fishery,Male,71,41,0.0809
2006,LL fishery,Male,71,32,0.0525
2007,LL fishery,Male,71,44,0.0854
2008,LL fishery,Male,71,46,0.0876
2009,LL fishery,Male,71,50,0.096
2010,LL fishery,Male,71,56,0.1018
2011,LL fishery,Male,71,40,0.0727
2012,LL fishery,Male,71,61,0.1008
2013,LL fishery,Male,71,46,0.0673
2014,LL fishery,Male,71,53,0.0931
2015,LL fishery,Male,71,52,0.115
2016,LL fishery,Male,71,59,0.1135
2017,LL fishery,Male,71,58,0.0962
2018,LL fishery,Male,71,52,0.1028
2002,LL survey,Male,71,25,0.0689
2003,LL survey,Male,71,31,0.0752
2004,LL survey,Male,71,11,0.03
2005,LL survey,Male,71,25,0.0651
2006,LL survey,Male,71,12,0.0373
2007,LL survey,Male,71,22,0.0643
2008,LL survey,Male,71,18,0.0641
2009,LL survey,Male,71,23,0.0906
2010,LL survey,Male,71,21,0.0729
2011,LL survey,Male,71,25,0.0799
2012,LL survey,Male,71,26,0.0802
2013,LL survey,Male,71,14,0.0479
2014,LL survey,Male,71,21,0.0742
2015,LL survey,Male,71,14,0.0676
2016,LL survey,Male,71,15,0.0615
2017,LL survey,Male,71,14,0.0534
2018,LL survey,Male,71,14,0.0609
1997,LL survey,Male,71,23,0.0774
1998,LL survey,Male,71,11,0.0671
1999,LL survey,Male,71,11,0.0588
2000,LL survey,Male,71,14,0.0707
2001,LL survey,Male,71,24,0.0605
2002,Pot survey,Male,71,7,0.0299
2006,Pot survey,Male,71,7,0.0289
2007,Pot survey,Male,71,15,0.053
2008,Pot survey,Male,71,6,0.0283
2009,Pot survey,Male,71,15,0.0573
2002,LL fishery,Sex combined,71,207,0.0894
2003,LL fishery,Sex combined,71,178,0.0986
2004,LL fishery,Sex combined,71,246,0.1035
2005,LL fishery,Sex combined,71,179,0.1012
2006,LL fishery,Sex combined,71,183,0.1082
2007,LL fishery,Sex combined,71,174,0.1151
2008,LL fishery,Sex combined,71,183,0.118
2009,LL fishery,Sex combined,71,201,0.1281
2010,LL fishery,Sex combined,71,193,0.1248
2011,LL fishery,Sex combined,71,167,0.1132
2012,LL fishery,Sex combined,71,183,0.119
2013,LL fishery,Sex combined,71,130,0.0928
2014,LL fishery,Sex combined,71,132,0.0974
2015,LL fishery,Sex combined,71,113,0.0934
2016,LL fishery,Sex combined,71,142,0.0972
2017,LL fishery,Sex combined,71,130,0.0901
2018,LL fishery,Sex combined,71,124,0.0937
2002,LL survey,Sex combined,71,43,0.0641
2003,LL survey,Sex combined,71,66,0.0815
2004,LL survey,Sex combined,71,56,0.0719
2005,LL survey,Sex combined,71,101,0.1123
2006,LL survey,Sex combined,71,89,0.1184
2007,LL survey,Sex combined,71,80,0.1022
2008,LL survey,Sex combined,71,58,0.0913
2009,LL survey,Sex combined,71,88,0.1419
2010,LL survey,Sex combined,71,56,0.0917
2011,LL survey,Sex combined,71,58,0.085
2012,LL survey,Sex combined,71,75,0.1015
2013,LL survey,Sex combined,71,39,0.0705
2014,LL survey,Sex combined,71,43,0.0748
2015,LL survey,Sex combined,71,49,0.0976
2016,LL survey,Sex combined,71,39,0.0691
2017,LL survey,Sex combined,71,32,0.0522
2018,LL survey,Sex combined,71,47,0.0797
1997,LL survey,Sex combined,71,46,0.0792
1998,LL survey,Sex combined,71,32,0.0872
1999,LL survey,Sex combined,71,19,0.0554
2000,LL survey,Sex combined,71,28,0.066
2001,LL survey,Sex combined,71,41,0.055
2002,Pot survey,Sex combined,71,14,0.027
2006,Pot survey,Sex combined,71,40,0.0765
2007,Pot survey,Sex combined,71,60,0.0898
2008,Pot survey,Sex combined,71,45,0.0843
2009,Pot survey,Sex combined,71,70,0.0999
2002,LL fishery,Female,73,93,0.0728
2003,LL fishery,Female,73,87,0.0843
2004,LL fishery,Female,73,131,0.0823
2005,LL fishery,Female,73,124,0.0983
2006,LL fishery,Female,73,139,0.1286
2007,LL fishery,Female,73,112,0.1123
2008,LL fishery,Female,73,129,0.1257
2009,LL fishery,Female,73,130,0.124
2010,LL fishery,Female,73,119,0.1195
2011,LL fishery,Female,73,121,0.1308
2012,LL fishery,Female,73,111,0.119
2013,LL fishery,Female,73,72,0.1004
2014,LL fishery,Female,73,91,0.1158
2015,LL fishery,Female,73,72,0.095
2016,LL fishery,Female,73,90,0.0956
2017,LL fishery,Female,73,51,0.0607
2018,LL fishery,Female,73,50,0.0612
2002,LL survey,Female,73,26,0.0844
2003,LL survey,Female,73,17,0.0427
2004,LL survey,Female,73,30,0.0728
2005,LL survey,Female,73,49,0.0951
2006,LL survey,Female,73,55,0.1279
2007,LL survey,Female,73,50,0.1134
2008,LL survey,Female,73,37,0.1045
2009,LL survey,Female,73,37,0.1011
2010,LL survey,Female,73,44,0.1362
2011,LL survey,Female,73,48,0.1301
2012,LL survey,Female,73,38,0.0916
2013,LL survey,Female,73,20,0.0766
2014,LL survey,Female,73,26,0.089
2015,LL survey,Female,73,24,0.0814
2016,LL survey,Female,73,25,0.0781
2017,LL survey,Female,73,24,0.0684
2018,LL survey,Female,73,19,0.0528
1997,LL survey,Female,73,37,0.1303
1998,LL survey,Female,73,17,0.0837
1999,LL survey,Female,73,7,0.0449
2000,LL survey,Female,73,13,0.0575
2001,LL survey,Female,73,17,0.0489
2002,Pot survey,Female,73,9,0.0316
2006,Pot survey,Female,73,17,0.0605
2007,Pot survey,Female,73,34,0.0883
2008,Pot survey,Female,73,30,0.0932
2009,Pot survey,Female,73,51,0.1162
2002,LL fishery,Male,73,50,0.0482
2003,LL fishery,Male,73,28,0.0362
2004,LL fishery,Male,73,28,0.0357
2005,LL fishery,Male,73,25,0.0493
2006,LL fishery,Male,73,38,0.0623
2007,LL fishery,Male,73,20,0.0388
2008,LL fishery,Male,73,23,0.0438
2009,LL fishery,Male,73,23,0.0441
2010,LL fishery,Male,73,28,0.0509
2011,LL fishery,Male,73,24,0.0436
2012,LL fishery,Male,73,22,0.0364
2013,LL fishery,Male,73,23,0.0336
2014,LL fishery,Male,73,34,0.0598
2015,LL fishery,Male,73,29,0.0642
2016,LL fishery,Male,73,26,0.05
2017,LL fishery,Male,73,34,0.0564
2018,LL fishery,Male,73,35,0.0692
2002,LL survey,Male,73,13,0.0358
2003,LL survey,Male,73,10,0.0243
2004,LL survey,Male,73,9,0.0245
2005,LL survey,Male,73,6,0.0156
2006,LL survey,Male,73,5,0.0155
2007,LL survey,Male,73,5,0.0146
2008,LL survey,Male,73,12,0.0427
2009,LL survey,Male,73,12,0.0472
2010,LL survey,Male,73,14,0.0486
2011,LL survey,Male,73,12,0.0383
2012,LL survey,Male,73,9,0.0278
2013,LL survey,Male,73,8,0.0274
2014,LL survey,Male,73,9,0.0318
2015,LL survey,Male,73,9,0.0435
2016,LL survey,Male,73,13,0.0533
2017,LL survey,Male,73,5,0.0191
2018,LL survey,Male,73,6,0.0261
1997,LL survey,Male,73,18,0.0606
1998,LL survey,Male,73,10,0.061
1999,LL survey,Male,73,5,0.0267
2000,LL survey,Male,73,7,0.0354
2001,LL survey,Male,73,19,0.0479
2002,Pot survey,Male,73,1,0.0043
2006,Pot survey,Male,73,2,0.0083
2007,Pot survey,Male,73,7,0.0247
2008,Pot survey,Male,73,9,0.0425
2009,Pot survey,Male,73,15,0.0573
2002,LL fishery,Sex combined,73,143,0.0617
2003,LL fishery,Sex combined,73,115,0.0637
2004,LL fishery,Sex combined,73,159,0.0669
2005,LL fishery,Sex combined,73,149,0.0843
2006,LL fishery,Sex combined,73,177,0.1047
2007,LL fishery,Sex combined,73,132,0.0873
2008,LL fishery,Sex combined,73,152,0.098
2009,LL fishery,Sex combined,73,153,0.0975
2010,LL fishery,Sex combined,73,147,0.0951
2011,LL fishery,Sex combined,73,145,0.0983
2012,LL fishery,Sex combined,73,133,0.0865
2013,LL fishery,Sex combined,73,95,0.0678
2014,LL fishery,Sex combined,73,125,0.0923
2015,LL fishery,Sex combined,73,101,0.0835
2016,LL fishery,Sex combined,73,116,0.0794
2017,LL fishery,Sex combined,73,85,0.0589
2018,LL fishery,Sex combined,73,85,0.0642
2002,LL survey,Sex combined,73,39,0.0581
2003,LL survey,Sex combined,73,27,0.0333
2004,LL survey,Sex combined,73,39,0.0501
2005,LL survey,Sex combined,73,55,0.0612
2006,LL survey,Sex combined,73,60,0.0798
2007,LL survey,Sex combined,73,55,0.0702
2008,LL survey,Sex combined,73,49,0.0772
2009,LL survey,Sex combined,73,49,0.079
2010,LL survey,Sex combined,73,58,0.0949
2011,LL survey,Sex combined,73,60,0.088
2012,LL survey,Sex combined,73,47,0.0636
2013,LL survey,Sex combined,73,28,0.0506
2014,LL survey,Sex combined,73,35,0.0609
2015,LL survey,Sex combined,73,33,0.0657
2016,LL survey,Sex combined,73,38,0.0674
2017,LL survey,Sex combined,73,29,0.0473
2018,LL survey,Sex combined,73,25,0.0424
1997,LL survey,Sex combined,73,55,0.0947
1998,LL survey,Sex combined,73,27,0.0736
1999,LL survey,Sex combined,73,12,0.035
2000,LL survey,Sex combined,73,20,0.0472
2001,LL survey,Sex combined,73,36,0.0483
2002,Pot survey,Sex combined,73,10,0.0193
2006,Pot survey,Sex combined,73,19,0.0363
2007,Pot survey,Sex combined,73,41,0.0614
2008,Pot survey,Sex combined,73,39,0.073
2009,Pot survey,Sex combined,73,66,0.0942
2002,LL fishery,Female,75,87,0.0681
2003,LL fishery,Female,75,72,0.0698
2004,LL fishery,Female,75,111,0.0697
2005,LL fishery,Female,75,87,0.069
2006,LL fishery,Female,75,107,0.099
2007,LL fishery,Female,75,100,0.1003
2008,LL fishery,Female,75,118,0.115
2009,LL fishery,Female,75,124,0.1183
2010,LL fishery,Female,75,109,0.1094
2011,LL fishery,Female,75,95,0.1027
2012,LL fishery,Female,75,102,0.1093
2013,LL fishery,Female,75,62,0.0865
2014,LL fishery,Female,75,79,0.1005
2015,LL fishery,Female,75,69,0.091
2016,LL fishery,Female,75,78,0.0829
2017,LL fishery,Female,75,55,0.0655
2018,LL fishery,Female,75,64,0.0783
2002,LL survey,Female,75,16,0.0519
2003,LL survey,Female,75,16,0.0402
2004,LL survey,Female,75,17,0.0413
2005,LL survey,Female,75,19,0.0369
2006,LL survey,Female,75,33,0.0767
2007,LL survey,Female,75,42,0.0952
2008,LL survey,Female,75,36,0.1017
2009,LL survey,Female,75,39,0.1066
2010,LL survey,Female,75,40,0.1238
2011,LL survey,Female,75,32,0.0867
2012,LL survey,Female,75,40,0.0964
2013,LL survey,Female,75,15,0.0575
2014,LL survey,Female,75,19,0.0651
2015,LL survey,Female,75,30,0.1017
2016,LL survey,Female,75,14,0.0438
2017,LL survey,Female,75,14,0.0399
2018,LL survey,Female,75,16,0.0444
1997,LL survey,Female,75,22,0.0775
1998,LL survey,Female,75,22,0.1084
1999,LL survey,Female,75,8,0.0513
2000,LL survey,Female,75,11,0.0487
2001,LL survey,Female,75,21,0.0603
2002,Pot survey,Female,75,5,0.0175
2006,Pot survey,Female,75,17,0.0605
2007,Pot survey,Female,75,22,0.0571
2008,Pot survey,Female,75,17,0.0528
2009,Pot survey,Female,75,37,0.0843
2002,LL fishery,Male,75,22,0.0212
2003,LL fishery,Male,75,29,0.0375
2004,LL fishery,Male,75,27,0.0344
2005,LL fishery,Male,75,11,0.0217
2006,LL fishery,Male,75,15,0.0246
2007,LL fishery,Male,75,19,0.0369
2008,LL fishery,Male,75,10,0.019
2009,LL fishery,Male,75,21,0.0403
2010,LL fishery,Male,75,22,0.04
2011,LL fishery,Male,75,22,0.04
2012,LL fishery,Male,75,18,0.0298
2013,LL fishery,Male,75,19,0.0278
2014,LL fishery,Male,75,20,0.0351
2015,LL fishery,Male,75,12,0.0265
2016,LL fishery,Male,75,15,0.0288
2017,LL fishery,Male,75,17,0.0282
2018,LL fishery,Male,75,19,0.0375
2002,LL survey,Male,75,11,0.0303
2003,LL survey,Male,75,4,0.0097
2004,LL survey,Male,75,9,0.0245
2005,LL survey,Male,75,5,0.013
2006,LL survey,Male,75,5,0.0155
2007,LL survey,Male,75,6,0.0175
2008,LL survey,Male,75,6,0.0214
2009,LL survey,Male,75,6,0.0236
2010,LL survey,Male,75,7,0.0243
2011,LL survey,Male,75,0,0
2012,LL survey,Male,75,4,0.0123
2013,LL survey,Male,75,4,0.0137
2014,LL survey,Male,75,3,0.0106
2015,LL survey,Male,75,2,0.0097
2016,LL survey,Male,75,1,0.0041
2017,LL survey,Male,75,1,0.0038
2018,LL survey,Male,75,2,0.0087
1997,LL survey,Male,75,11,0.037
1998,LL survey,Male,75,5,0.0305
1999,LL survey,Male,75,1,0.0053
2000,LL survey,Male,75,6,0.0303
2001,LL survey,Male,75,11,0.0277
2002,Pot survey,Male,75,2,0.0085
2006,Pot survey,Male,75,7,0.0289
2007,Pot survey,Male,75,5,0.0177
2008,Pot survey,Male,75,3,0.0142
2009,Pot survey,Male,75,15,0.0573
2002,LL fishery,Sex combined,75,109,0.0471
2003,LL fishery,Sex combined,75,101,0.0559
2004,LL fishery,Sex combined,75,138,0.0581
2005,LL fishery,Sex combined,75,98,0.0554
2006,LL fishery,Sex combined,75,122,0.0721
2007,LL fishery,Sex combined,75,119,0.0787
2008,LL fishery,Sex combined,75,128,0.0825
2009,LL fishery,Sex combined,75,145,0.0924
2010,LL fishery,Sex combined,75,131,0.0847
2011,LL fishery,Sex combined,75,117,0.0793
2012,LL fishery,Sex combined,75,120,0.078
2013,LL fishery,Sex combined,75,81,0.0578
2014,LL fishery,Sex combined,75,99,0.0731
2015,LL fishery,Sex combined,75,81,0.0669
2016,LL fishery,Sex combined,75,93,0.0637
2017,LL fishery,Sex combined,75,72,0.0499
2018,LL fishery,Sex combined,75,83,0.0627
2002,LL survey,Sex combined,75,27,0.0402
2003,LL survey,Sex combined,75,20,0.0247
2004,LL survey,Sex combined,75,26,0.0334
2005,LL survey,Sex combined,75,24,0.0267
2006,LL survey,Sex combined,75,38,0.0505
2007,LL survey,Sex combined,75,48,0.0613
2008,LL survey,Sex combined,75,42,0.0661
2009,LL survey,Sex combined,75,45,0.0726
2010,LL survey,Sex combined,75,47,0.0769
2011,LL survey,Sex combined,75,32,0.0469
2012,LL survey,Sex combined,75,44,0.0595
2013,LL survey,Sex combined,75,19,0.0344
2014,LL survey,Sex combined,75,22,0.0383
2015,LL survey,Sex combined,75,32,0.0637
2016,LL survey,Sex combined,75,15,0.0266
2017,LL survey,Sex combined,75,15,0.0245
2018,LL survey,Sex combined,75,18,0.0305
1997,LL survey,Sex combined,75,33,0.0568
1998,LL survey,Sex combined,75,27,0.0736
1999,LL survey,Sex combined,75,9,0.0262
2000,LL survey,Sex combined,75,17,0.0401
2001,LL survey,Sex combined,75,32,0.043
2002,Pot survey,Sex combined,75,7,0.0135
2006,Pot survey,Sex combined,75,24,0.0459
2007,Pot survey,Sex combined,75,27,0.0404
2008,Pot survey,Sex combined,75,20,0.0375
2009,Pot survey,Sex combined,75,52,0.0742
2002,LL fishery,Female,77,71,0.0556
2003,LL fishery,Female,77,68,0.0659
2004,LL fishery,Female,77,57,0.0358
2005,LL fishery,Female,77,78,0.0619
2006,LL fishery,Female,77,85,0.0786
2007,LL fishery,Female,77,86,0.0863
2008,LL fishery,Female,77,71,0.0692
2009,LL fishery,Female,77,95,0.0906
2010,LL fishery,Female,77,85,0.0853
2011,LL fishery,Female,77,72,0.0778
2012,LL fishery,Female,77,86,0.0922
2013,LL fishery,Female,77,61,0.0851
2014,LL fishery,Female,77,66,0.084
2015,LL fishery,Female,77,49,0.0646
2016,LL fishery,Female,77,67,0.0712
2017,LL fishery,Female,77,64,0.0762
2018,LL fishery,Female,77,71,0.0869
2002,LL survey,Female,77,13,0.0422
2003,LL survey,Female,77,17,0.0427
2004,LL survey,Female,77,15,0.0364
2005,LL survey,Female,77,18,0.035
2006,LL survey,Female,77,19,0.0442
2007,LL survey,Female,77,21,0.0476
2008,LL survey,Female,77,21,0.0593
2009,LL survey,Female,77,18,0.0492
2010,LL survey,Female,77,24,0.0743
2011,LL survey,Female,77,18,0.0488
2012,LL survey,Female,77,16,0.0386
2013,LL survey,Female,77,13,0.0498
2014,LL survey,Female,77,21,0.0719
2015,LL survey,Female,77,21,0.0712
2016,LL survey,Female,77,21,0.0656
2017,LL survey,Female,77,17,0.0484
2018,LL survey,Female,77,17,0.0472
1997,LL survey,Female,77,22,0.0775
1998,LL survey,Female,77,13,0.064
1999,LL survey,Female,77,7,0.0449
2000,LL survey,Female,77,9,0.0398
2001,LL survey,Female,77,18,0.0517
2002,Pot survey,Female,77,7,0.0246
2006,Pot survey,Female,77,8,0.0285
2007,Pot survey,Female,77,18,0.0468
2008,Pot survey,Female,77,14,0.0435
2009,Pot survey,Female,77,33,0.0752
2002,LL fishery,Male,77,22,0.0212
2003,LL fishery,Male,77,18,0.0233
2004,LL fishery,Male,77,8,0.0102
2005,LL fishery,Male,77,12,0.0237
2006,LL fishery,Male,77,12,0.0197
2007,LL fishery,Male,77,7,0.0136
2008,LL fishery,Male,77,5,0.0095
2009,LL fishery,Male,77,12,0.023
2010,LL fishery,Male,77,6,0.0109
2011,LL fishery,Male,77,10,0.0182
2012,LL fishery,Male,77,8,0.0132
2013,LL fishery,Male,77,9,0.0132
2014,LL fishery,Male,77,9,0.0158
2015,LL fishery,Male,77,10,0.0221
2016,LL fishery,Male,77,9,0.0173
2017,LL fishery,Male,77,13,0.0216
2018,LL fishery,Male,77,6,0.0119
2002,LL survey,Male,77,4,0.011
2003,LL survey,Male,77,4,0.0097
2004,LL survey,Male,77,2,0.0054
2005,LL survey,Male,77,3,0.0078
2006,LL survey,Male,77,3,0.0093
2007,LL survey,Male,77,1,0.0029
2008,LL survey,Male,77,1,0.0036
2009,LL survey,Male,77,3,0.0118
2010,LL survey,Male,77,2,0.0069
2011,LL survey,Male,77,3,0.0096
2012,LL survey,Male,77,3,0.0093
2013,LL survey,Male,77,3,0.0103
2014,LL survey,Male,77,4,0.0141
2015,LL survey,Male,77,1,0.0048
2016,LL survey,Male,77,4,0.0164
2017,LL survey,Male,77,0,0
2018,LL survey,Male,77,1,0.0043
1997,LL survey,Male,77,8,0.0269
1998,LL survey,Male,77,1,0.0061
1999,LL survey,Male,77,3,0.016
2000,LL survey,Male,77,1,0.0051
2001,LL survey,Male,77,4,0.0101
2002,Pot survey,Male,77,0,0
2006,Pot survey,Male,77,1,0.0041
2007,Pot survey,Male,77,1,0.0035
2008,Pot survey,Male,77,0,0
2009,Pot survey,Male,77,8,0.0305
2002,LL fishery,Sex combined,77,93,0.0402
2003,LL fishery,Sex combined,77,86,0.0476
2004,LL fishery,Sex combined,77,65,0.0274
2005,LL fishery,Sex combined,77,90,0.0509
2006,LL fishery,Sex combined,77,97,0.0574
2007,LL fishery,Sex combined,77,93,0.0615
2008,LL fishery,Sex combined,77,76,0.049
2009,LL fishery,Sex combined,77,107,0.0682
2010,LL fishery,Sex combined,77,91,0.0589
2011,LL fishery,Sex combined,77,82,0.0556
2012,LL fishery,Sex combined,77,94,0.0611
2013,LL fishery,Sex combined,77,70,0.05
2014,LL fishery,Sex combined,77,75,0.0554
2015,LL fishery,Sex combined,77,59,0.0488
2016,LL fishery,Sex combined,77,76,0.052
2017,LL fishery,Sex combined,77,77,0.0534
2018,LL fishery,Sex combined,77,77,0.0582
2002,LL survey,Sex combined,77,17,0.0253
2003,LL survey,Sex combined,77,21,0.0259
2004,LL survey,Sex combined,77,17,0.0218
2005,LL survey,Sex combined,77,21,0.0234
2006,LL survey,Sex combined,77,22,0.0293
2007,LL survey,Sex combined,77,22,0.0281
2008,LL survey,Sex combined,77,22,0.0346
2009,LL survey,Sex combined,77,21,0.0339
2010,LL survey,Sex combined,77,26,0.0426
2011,LL survey,Sex combined,77,21,0.0308
2012,LL survey,Sex combined,77,19,0.0257
2013,LL survey,Sex combined,77,16,0.0289
2014,LL survey,Sex combined,77,25,0.0435
2015,LL survey,Sex combined,77,22,0.0438
2016,LL survey,Sex combined,77,25,0.0443
2017,LL survey,Sex combined,77,17,0.0277
2018,LL survey,Sex combined,77,18,0.0305
1997,LL survey,Sex combined,77,30,0.0516
1998,LL survey,Sex combined,77,14,0.0381
1999,LL survey,Sex combined,77,10,0.0292
2000,LL survey,Sex combined,77,10,0.0236
2001,LL survey,Sex combined,77,22,0.0295
2002,Pot survey,Sex combined,77,7,0.0135
2006,Pot survey,Sex combined,77,9,0.0172
2007,Pot survey,Sex combined,77,19,0.0284
2008,Pot survey,Sex combined,77,14,0.0262
2009,Pot survey,Sex combined,77,41,0.0585
2002,LL fishery,Female,79,67,0.0524
2003,LL fishery,Female,79,39,0.0378
2004,LL fishery,Female,79,48,0.0302
2005,LL fishery,Female,79,65,0.0515
2006,LL fishery,Female,79,47,0.0435
2007,LL fishery,Female,79,59,0.0592
2008,LL fishery,Female,79,65,0.0634
2009,LL fishery,Female,79,79,0.0754
2010,LL fishery,Female,79,84,0.0843
2011,LL fishery,Female,79,53,0.0573
2012,LL fishery,Female,79,78,0.0836
2013,LL fishery,Female,79,40,0.0558
2014,LL fishery,Female,79,55,0.07
2015,LL fishery,Female,79,49,0.0646
2016,LL fishery,Female,79,71,0.0755
2017,LL fishery,Female,79,66,0.0786
2018,LL fishery,Female,79,69,0.0845
2002,LL survey,Female,79,11,0.0357
2003,LL survey,Female,79,17,0.0427
2004,LL survey,Female,79,10,0.0243
2005,LL survey,Female,79,15,0.0291
2006,LL survey,Female,79,15,0.0349
2007,LL survey,Female,79,15,0.034
2008,LL survey,Female,79,17,0.048
2009,LL survey,Female,79,19,0.0519
2010,LL survey,Female,79,24,0.0743
2011,LL survey,Female,79,27,0.0732
2012,LL survey,Female,79,13,0.0313
2013,LL survey,Female,79,9,0.0345
2014,LL survey,Female,79,8,0.0274
2015,LL survey,Female,79,9,0.0305
2016,LL survey,Female,79,11,0.0344
2017,LL survey,Female,79,12,0.0342
2018,LL survey,Female,79,9,0.025
1997,LL survey,Female,79,22,0.0775
1998,LL survey,Female,79,16,0.0788
1999,LL survey,Female,79,8,0.0513
2000,LL survey,Female,79,12,0.0531
2001,LL survey,Female,79,17,0.0489
2002,Pot survey,Female,79,6,0.0211
2006,Pot survey,Female,79,6,0.0214
2007,Pot survey,Female,79,15,0.039
2008,Pot survey,Female,79,13,0.0404
2009,Pot survey,Female,79,29,0.0661
2002,LL fishery,Male,79,6,0.0058
2003,LL fishery,Male,79,9,0.0116
2004,LL fishery,Male,79,3,0.0038
2005,LL fishery,Male,79,5,0.0099
2006,LL fishery,Male,79,5,0.0082
2007,LL fishery,Male,79,5,0.0097
2008,LL fishery,Male,79,1,0.0019
2009,LL fishery,Male,79,4,0.0077
2010,LL fishery,Male,79,4,0.0073
2011,LL fishery,Male,79,6,0.0109
2012,LL fishery,Male,79,1,0.0017
2013,LL fishery,Male,79,3,0.0044
2014,LL fishery,Male,79,5,0.0088
2015,LL fishery,Male,79,6,0.0133
2016,LL fishery,Male,79,3,0.0058
2017,LL fishery,Male,79,6,0.01
2018,LL fishery,Male,79,1,0.002
2002,LL survey,Male,79,2,0.0055
2003,LL survey,Male,79,2,0.0049
2004,LL survey,Male,79,1,0.0027
2005,LL survey,Male,79,4,0.0104
2006,LL survey,Male,79,1,0.0031
2007,LL survey,Male,79,0,0
2008,LL survey,Male,79,1,0.0036
2009,LL survey,Male,79,2,0.0079
2010,LL survey,Male,79,0,0
2011,LL survey,Male,79,2,0.0064
2012,LL survey,Male,79,1,0.0031
2013,LL survey,Male,79,0,0
2014,LL survey,Male,79,1,0.0035
2015,LL survey,Male,79,3,0.0145
2016,LL survey,Male,79,0,0
2017,LL survey,Male,79,0,0
2018,LL survey,Male,79,3,0.013
1997,LL survey,Male,79,5,0.0168
1998,LL survey,Male,79,1,0.0061
1999,LL survey,Male,79,1,0.0053
2000,LL survey,Male,79,0,0
2001,LL survey,Male,79,2,0.005
2002,Pot survey,Male,79,1,0.0043
2006,Pot survey,Male,79,1,0.0041
2007,Pot survey,Male,79,2,0.0071
2008,Pot survey,Male,79,0,0
2009,Pot survey,Male,79,3,0.0115
2002,LL fishery,Sex combined,79,73,0.0315
2003,LL fishery,Sex combined,79,48,0.0266
2004,LL fishery,Sex combined,79,51,0.0215
2005,LL fishery,Sex combined,79,70,0.0396
2006,LL fishery,Sex combined,79,52,0.0308
2007,LL fishery,Sex combined,79,64,0.0423
2008,LL fishery,Sex combined,79,66,0.0426
2009,LL fishery,Sex combined,79,83,0.0529
2010,LL fishery,Sex combined,79,88,0.0569
2011,LL fishery,Sex combined,79,59,0.04
2012,LL fishery,Sex combined,79,79,0.0514
2013,LL fishery,Sex combined,79,43,0.0307
2014,LL fishery,Sex combined,79,60,0.0443
2015,LL fishery,Sex combined,79,55,0.0455
2016,LL fishery,Sex combined,79,74,0.0507
2017,LL fishery,Sex combined,79,72,0.0499
2018,LL fishery,Sex combined,79,70,0.0529
2002,LL survey,Sex combined,79,13,0.0194
2003,LL survey,Sex combined,79,19,0.0235
2004,LL survey,Sex combined,79,11,0.0141
2005,LL survey,Sex combined,79,19,0.0211
2006,LL survey,Sex combined,79,16,0.0213
2007,LL survey,Sex combined,79,15,0.0192
2008,LL survey,Sex combined,79,18,0.0283
2009,LL survey,Sex combined,79,21,0.0339
2010,LL survey,Sex combined,79,24,0.0393
2011,LL survey,Sex combined,79,29,0.0425
2012,LL survey,Sex combined,79,14,0.0189
2013,LL survey,Sex combined,79,9,0.0163
2014,LL survey,Sex combined,79,9,0.0157
2015,LL survey,Sex combined,79,12,0.0239
2016,LL survey,Sex combined,79,11,0.0195
2017,LL survey,Sex combined,79,12,0.0196
2018,LL survey,Sex combined,79,12,0.0203
1997,LL survey,Sex combined,79,27,0.0465
1998,LL survey,Sex combined,79,17,0.0463
1999,LL survey,Sex combined,79,9,0.0262
2000,LL survey,Sex combined,79,12,0.0283
2001,LL survey,Sex combined,79,19,0.0255
2002,Pot survey,Sex combined,79,7,0.0135
2006,Pot survey,Sex combined,79,7,0.0134
2007,Pot survey,Sex combined,79,17,0.0254
2008,Pot survey,Sex combined,79,13,0.0243
2009,Pot survey,Sex combined,79,32,0.0456
2002,LL fishery,Female,81,47,0.0368
2003,LL fishery,Female,81,37,0.0359
2004,LL fishery,Female,81,50,0.0314
2005,LL fishery,Female,81,37,0.0293
2006,LL fishery,Female,81,50,0.0463
2007,LL fishery,Female,81,51,0.0512
2008,LL fishery,Female,81,64,0.0624
2009,LL fishery,Female,81,80,0.0763
2010,LL fishery,Female,81,61,0.0612
2011,LL fishery,Female,81,49,0.053
2012,LL fishery,Female,81,51,0.0547
2013,LL fishery,Female,81,43,0.06
2014,LL fishery,Female,81,49,0.0623
2015,LL fishery,Female,81,63,0.0831
2016,LL fishery,Female,81,72,0.0765
2017,LL fishery,Female,81,50,0.0595
2018,LL fishery,Female,81,58,0.071
2002,LL survey,Female,81,18,0.0584
2003,LL survey,Female,81,15,0.0377
2004,LL survey,Female,81,8,0.0194
2005,LL survey,Female,81,16,0.0311
2006,LL survey,Female,81,6,0.014
2007,LL survey,Female,81,14,0.0317
2008,LL survey,Female,81,14,0.0395
2009,LL survey,Female,81,5,0.0137
2010,LL survey,Female,81,11,0.0341
2011,LL survey,Female,81,8,0.0217
2012,LL survey,Female,81,11,0.0265
2013,LL survey,Female,81,3,0.0115
2014,LL survey,Female,81,17,0.0582
2015,LL survey,Female,81,13,0.0441
2016,LL survey,Female,81,11,0.0344
2017,LL survey,Female,81,12,0.0342
2018,LL survey,Female,81,12,0.0333
1997,LL survey,Female,81,19,0.0669
1998,LL survey,Female,81,19,0.0936
1999,LL survey,Female,81,8,0.0513
2000,LL survey,Female,81,7,0.031
