year,Source,Sex,length_bin,n,proportion
2013,LL fishery,Sex combined,71,130,0.0928
2014,LL fishery,Sex combined,71,132,0.0974
2015,LL fishery,Sex combined,71,113,0.0934
2016,LL fishery,Sex combined,71,142,0.0972
2017,LL fishery,Sex combined,71,130,0.0901
2018,LL fishery,Sex combined,71,124,0.0937
2019,LL fishery,Sex combined,71,144,0.1074
2020,LL fishery,Sex combined,71,88,0.068
2002,LL survey,Sex combined,71,39,0.0599
2003,LL survey,Sex combined,71,64,0.0818
2004,LL survey,Sex combined,71,55,0.0745
2005,LL survey,Sex combined,71,101,0.1164
2006,LL survey,Sex combined,71,87,0.1185
2007,LL survey,Sex combined,71,80,0.1044
2008,LL survey,Sex combined,71,57,0.0936
2009,LL survey,Sex combined,71,88,0.1422
2010,LL survey,Sex combined,71,54,0.0893
2011,LL survey,Sex combined,71,57,0.0843
2012,LL survey,Sex combined,71,75,0.1033
2013,LL survey,Sex combined,71,35,0.0653
2014,LL survey,Sex combined,71,43,0.0766
2015,LL survey,Sex combined,71,49,0.0994
2016,LL survey,Sex combined,71,38,0.0685
2017,LL survey,Sex combined,71,29,0.0486
2018,LL survey,Sex combined,71,41,0.073
2019,LL survey,Sex combined,71,25,0.0535
2020,LL survey,Sex combined,71,23,0.0373
1997,LL survey,Sex combined,71,43,0.0808
1998,LL survey,Sex combined,71,30,0.085
1999,LL survey,Sex combined,71,19,0.0601
2000,LL survey,Sex combined,71,26,0.0644
2001,LL survey,Sex combined,71,31,0.0698
2002,LL fishery,Female,73,93,0.0728
2003,LL fishery,Female,73,87,0.0843
2004,LL fishery,Female,73,131,0.0823
2005,LL fishery,Female,73,124,0.0983
2006,LL fishery,Female,73,139,0.1286
2007,LL fishery,Female,73,112,0.1123
2008,LL fishery,Female,73,129,0.1257
2009,LL fishery,Female,73,130,0.124
2010,LL fishery,Female,73,119,0.1195
2011,LL fishery,Female,73,121,0.1308
2012,LL fishery,Female,73,111,0.119
2013,LL fishery,Female,73,72,0.1004
2014,LL fishery,Female,73,91,0.1158
2015,LL fishery,Female,73,72,0.095
2016,LL fishery,Female,73,90,0.0956
2017,LL fishery,Female,73,51,0.0607
2018,LL fishery,Female,73,50,0.0612
2019,LL fishery,Female,73,81,0.0978
2020,LL fishery,Female,73,40,0.051
2002,LL survey,Female,73,26,0.0867
2003,LL survey,Female,73,17,0.0438
2004,LL survey,Female,73,27,0.0684
2005,LL survey,Female,73,48,0.0956
2006,LL survey,Female,73,53,0.1271
2007,LL survey,Female,73,48,0.1119
2008,LL survey,Female,73,36,0.1065
2009,LL survey,Female,73,37,0.1011
2010,LL survey,Female,73,44,0.1375
2011,LL survey,Female,73,48,0.1315
2012,LL survey,Female,73,38,0.0934
2013,LL survey,Female,73,20,0.0781
2014,LL survey,Female,73,25,0.0874
2015,LL survey,Female,73,24,0.0822
2016,LL survey,Female,73,25,0.0786
2017,LL survey,Female,73,24,0.0692
2018,LL survey,Female,73,17,0.049
2019,LL survey,Female,73,11,0.0409
2020,LL survey,Female,73,13,0.0345
1997,LL survey,Female,73,36,0.1374
1998,LL survey,Female,73,17,0.0863
1999,LL survey,Female,73,7,0.0473
2000,LL survey,Female,73,12,0.0563
2001,LL survey,Female,73,8,0.0442
2002,LL fishery,Male,73,50,0.0482
2003,LL fishery,Male,73,28,0.0362
2004,LL fishery,Male,73,28,0.0357
2005,LL fishery,Male,73,25,0.0493
2006,LL fishery,Male,73,38,0.0623
2007,LL fishery,Male,73,20,0.0388
2008,LL fishery,Male,73,23,0.0438
2009,LL fishery,Male,73,23,0.0441
2010,LL fishery,Male,73,28,0.0509
2011,LL fishery,Male,73,24,0.0436
2012,LL fishery,Male,73,22,0.0364
2013,LL fishery,Male,73,23,0.0336
2014,LL fishery,Male,73,34,0.0598
2015,LL fishery,Male,73,29,0.0642
2016,LL fishery,Male,73,26,0.05
2017,LL fishery,Male,73,34,0.0564
2018,LL fishery,Male,73,35,0.0692
2019,LL fishery,Male,73,33,0.0643
2020,LL fishery,Male,73,22,0.0431
2002,LL survey,Male,73,13,0.037
2003,LL survey,Male,73,9,0.0228
2004,LL survey,Male,73,9,0.0262
2005,LL survey,Male,73,5,0.0137
2006,LL survey,Male,73,5,0.0158
2007,LL survey,Male,73,5,0.0148
2008,LL survey,Male,73,9,0.0332
2009,LL survey,Male,73,12,0.0474
2010,LL survey,Male,73,14,0.0491
2011,LL survey,Male,73,12,0.0386
2012,LL survey,Male,73,8,0.0251
2013,LL survey,Male,73,8,0.0286
2014,LL survey,Male,73,9,0.0327
2015,LL survey,Male,73,9,0.0448
2016,LL survey,Male,73,11,0.0464
2017,LL survey,Male,73,5,0.02
2018,LL survey,Male,73,6,0.0279
2019,LL survey,Male,73,7,0.0354
2020,LL survey,Male,73,4,0.0167
1997,LL survey,Male,73,16,0.0593
1998,LL survey,Male,73,9,0.0577
1999,LL survey,Male,73,5,0.0298
2000,LL survey,Male,73,7,0.0366
2001,LL survey,Male,73,14,0.0532
2002,LL fishery,Sex combined,73,143,0.0617
2003,LL fishery,Sex combined,73,115,0.0637
2004,LL fishery,Sex combined,73,159,0.0669
2005,LL fishery,Sex combined,73,149,0.0843
2006,LL fishery,Sex combined,73,177,0.1047
2007,LL fishery,Sex combined,73,132,0.0873
2008,LL fishery,Sex combined,73,152,0.098
2009,LL fishery,Sex combined,73,153,0.0975
2010,LL fishery,Sex combined,73,147,0.0951
2011,LL fishery,Sex combined,73,145,0.0983
2012,LL fishery,Sex combined,73,133,0.0865
2013,LL fishery,Sex combined,73,95,0.0678
2014,LL fishery,Sex combined,73,125,0.0923
2015,LL fishery,Sex combined,73,101,0.0835
2016,LL fishery,Sex combined,73,116,0.0794
2017,LL fishery,Sex combined,73,85,0.0589
2018,LL fishery,Sex combined,73,85,0.0642
2019,LL fishery,Sex combined,73,114,0.085
2020,LL fishery,Sex combined,73,62,0.0479
2002,LL survey,Sex combined,73,39,0.0599
2003,LL survey,Sex combined,73,26,0.0332
2004,LL survey,Sex combined,73,36,0.0488
2005,LL survey,Sex combined,73,53,0.0611
2006,LL survey,Sex combined,73,58,0.079
2007,LL survey,Sex combined,73,53,0.0692
2008,LL survey,Sex combined,73,45,0.0739
2009,LL survey,Sex combined,73,49,0.0792
2010,LL survey,Sex combined,73,58,0.0959
2011,LL survey,Sex combined,73,60,0.0888
2012,LL survey,Sex combined,73,46,0.0634
2013,LL survey,Sex combined,73,28,0.0522
2014,LL survey,Sex combined,73,34,0.0606
2015,LL survey,Sex combined,73,33,0.0669
2016,LL survey,Sex combined,73,36,0.0649
2017,LL survey,Sex combined,73,29,0.0486
2018,LL survey,Sex combined,73,23,0.0409
2019,LL survey,Sex combined,73,18,0.0385
2020,LL survey,Sex combined,73,17,0.0276
1997,LL survey,Sex combined,73,52,0.0977
1998,LL survey,Sex combined,73,26,0.0737
1999,LL survey,Sex combined,73,12,0.038
2000,LL survey,Sex combined,73,19,0.047
2001,LL survey,Sex combined,73,22,0.0495
2002,LL fishery,Female,75,87,0.0681
2003,LL fishery,Female,75,72,0.0698
2004,LL fishery,Female,75,111,0.0697
2005,LL fishery,Female,75,87,0.069
2006,LL fishery,Female,75,107,0.099
2007,LL fishery,Female,75,100,0.1003
2008,LL fishery,Female,75,118,0.115
2009,LL fishery,Female,75,124,0.1183
2010,LL fishery,Female,75,109,0.1094
2011,LL fishery,Female,75,95,0.1027
2012,LL fishery,Female,75,102,0.1093
2013,LL fishery,Female,75,62,0.0865
2014,LL fishery,Female,75,79,0.1005
2015,LL fishery,Female,75,69,0.091
2016,LL fishery,Female,75,78,0.0829
2017,LL fishery,Female,75,55,0.0655
2018,LL fishery,Female,75,64,0.0783
2019,LL fishery,Female,75,68,0.0821
2020,LL fishery,Female,75,38,0.0485
2002,LL survey,Female,75,15,0.05
2003,LL survey,Female,75,16,0.0412
2004,LL survey,Female,75,16,0.0405
2005,LL survey,Female,75,18,0.0359
2006,LL survey,Female,75,31,0.0743
2007,LL survey,Female,75,42,0.0979
2008,LL survey,Female,75,33,0.0976
2009,LL survey,Female,75,39,0.1066
2010,LL survey,Female,75,40,0.125
2011,LL survey,Female,75,32,0.0877
2012,LL survey,Female,75,39,0.0958
2013,LL survey,Female,75,15,0.0586
2014,LL survey,Female,75,19,0.0664
2015,LL survey,Female,75,30,0.1027
2016,LL survey,Female,75,14,0.044
2017,LL survey,Female,75,14,0.0403
2018,LL survey,Female,75,16,0.0461
2019,LL survey,Female,75,16,0.0595
2020,LL survey,Female,75,11,0.0292
1997,LL survey,Female,75,21,0.0802
1998,LL survey,Female,75,21,0.1066
1999,LL survey,Female,75,8,0.0541
2000,LL survey,Female,75,11,0.0516
2001,LL survey,Female,75,18,0.0994
2002,LL fishery,Male,75,22,0.0212
2003,LL fishery,Male,75,29,0.0375
2004,LL fishery,Male,75,27,0.0344
2005,LL fishery,Male,75,11,0.0217
2006,LL fishery,Male,75,15,0.0246
2007,LL fishery,Male,75,19,0.0369
2008,LL fishery,Male,75,10,0.019
2009,LL fishery,Male,75,21,0.0403
2010,LL fishery,Male,75,22,0.04
2011,LL fishery,Male,75,22,0.04
2012,LL fishery,Male,75,18,0.0298
2013,LL fishery,Male,75,19,0.0278
2014,LL fishery,Male,75,20,0.0351
2015,LL fishery,Male,75,12,0.0265
2016,LL fishery,Male,75,15,0.0288
2017,LL fishery,Male,75,17,0.0282
2018,LL fishery,Male,75,19,0.0375
2019,LL fishery,Male,75,12,0.0234
2020,LL fishery,Male,75,12,0.0235
2002,LL survey,Male,75,11,0.0313
2003,LL survey,Male,75,4,0.0102
2004,LL survey,Male,75,8,0.0233
2005,LL survey,Male,75,5,0.0137
2006,LL survey,Male,75,5,0.0158
2007,LL survey,Male,75,5,0.0148
2008,LL survey,Male,75,6,0.0221
2009,LL survey,Male,75,6,0.0237
2010,LL survey,Male,75,7,0.0246
2011,LL survey,Male,75,0,0
2012,LL survey,Male,75,4,0.0125
2013,LL survey,Male,75,4,0.0143
2014,LL survey,Male,75,3,0.0109
2015,LL survey,Male,75,1,0.005
2016,LL survey,Male,75,1,0.0042
2017,LL survey,Male,75,1,0.004
2018,LL survey,Male,75,2,0.0093
2019,LL survey,Male,75,0,0
2020,LL survey,Male,75,3,0.0126
1997,LL survey,Male,75,10,0.037
1998,LL survey,Male,75,5,0.0321
1999,LL survey,Male,75,1,0.006
2000,LL survey,Male,75,6,0.0314
2001,LL survey,Male,75,7,0.0266
2002,LL fishery,Sex combined,75,109,0.0471
2003,LL fishery,Sex combined,75,101,0.0559
2004,LL fishery,Sex combined,75,138,0.0581
2005,LL fishery,Sex combined,75,98,0.0554
2006,LL fishery,Sex combined,75,122,0.0721
2007,LL fishery,Sex combined,75,119,0.0787
2008,LL fishery,Sex combined,75,128,0.0825
2009,LL fishery,Sex combined,75,145,0.0924
2010,LL fishery,Sex combined,75,131,0.0847
2011,LL fishery,Sex combined,75,117,0.0793
2012,LL fishery,Sex combined,75,120,0.078
2013,LL fishery,Sex combined,75,81,0.0578
2014,LL fishery,Sex combined,75,99,0.0731
2015,LL fishery,Sex combined,75,81,0.0669
2016,LL fishery,Sex combined,75,93,0.0637
2017,LL fishery,Sex combined,75,72,0.0499
2018,LL fishery,Sex combined,75,83,0.0627
2019,LL fishery,Sex combined,75,80,0.0597
2020,LL fishery,Sex combined,75,50,0.0386
2002,LL survey,Sex combined,75,26,0.0399
2003,LL survey,Sex combined,75,20,0.0256
2004,LL survey,Sex combined,75,24,0.0325
2005,LL survey,Sex combined,75,23,0.0265
2006,LL survey,Sex combined,75,36,0.049
2007,LL survey,Sex combined,75,47,0.0614
2008,LL survey,Sex combined,75,39,0.064
2009,LL survey,Sex combined,75,45,0.0727
2010,LL survey,Sex combined,75,47,0.0777
2011,LL survey,Sex combined,75,32,0.0473
2012,LL survey,Sex combined,75,43,0.0592
2013,LL survey,Sex combined,75,19,0.0354
2014,LL survey,Sex combined,75,22,0.0392
2015,LL survey,Sex combined,75,31,0.0629
2016,LL survey,Sex combined,75,15,0.027
2017,LL survey,Sex combined,75,15,0.0251
2018,LL survey,Sex combined,75,18,0.032
2019,LL survey,Sex combined,75,16,0.0343
2020,LL survey,Sex combined,75,14,0.0227
1997,LL survey,Sex combined,75,31,0.0583
1998,LL survey,Sex combined,75,26,0.0737
1999,LL survey,Sex combined,75,9,0.0285
2000,LL survey,Sex combined,75,17,0.0421
2001,LL survey,Sex combined,75,25,0.0563
2002,LL fishery,Female,77,71,0.0556
2003,LL fishery,Female,77,68,0.0659
2004,LL fishery,Female,77,57,0.0358
2005,LL fishery,Female,77,78,0.0619
2006,LL fishery,Female,77,85,0.0786
2007,LL fishery,Female,77,86,0.0863
2008,LL fishery,Female,77,71,0.0692
2009,LL fishery,Female,77,95,0.0906
2010,LL fishery,Female,77,85,0.0853
2011,LL fishery,Female,77,72,0.0778
2012,LL fishery,Female,77,86,0.0922
2013,LL fishery,Female,77,61,0.0851
2014,LL fishery,Female,77,66,0.084
2015,LL fishery,Female,77,49,0.0646
2016,LL fishery,Female,77,67,0.0712
2017,LL fishery,Female,77,64,0.0762
2018,LL fishery,Female,77,71,0.0869
2019,LL fishery,Female,77,64,0.0773
2020,LL fishery,Female,77,39,0.0497
2002,LL survey,Female,77,13,0.0433
2003,LL survey,Female,77,17,0.0438
2004,LL survey,Female,77,15,0.038
2005,LL survey,Female,77,18,0.0359
2006,LL survey,Female,77,18,0.0432
2007,LL survey,Female,77,21,0.049
2008,LL survey,Female,77,19,0.0562
2009,LL survey,Female,77,18,0.0492
2010,LL survey,Female,77,24,0.075
2011,LL survey,Female,77,18,0.0493
2012,LL survey,Female,77,16,0.0393
2013,LL survey,Female,77,13,0.0508
2014,LL survey,Female,77,21,0.0734
2015,LL survey,Female,77,21,0.0719
2016,LL survey,Female,77,21,0.066
2017,LL survey,Female,77,17,0.049
2018,LL survey,Female,77,17,0.049
2019,LL survey,Female,77,11,0.0409
2020,LL survey,Female,77,13,0.0345
1997,LL survey,Female,77,22,0.084
1998,LL survey,Female,77,13,0.066
1999,LL survey,Female,77,6,0.0405
2000,LL survey,Female,77,9,0.0423
2001,LL survey,Female,77,12,0.0663
2002,LL fishery,Male,77,22,0.0212
2003,LL fishery,Male,77,18,0.0233
2004,LL fishery,Male,77,8,0.0102
2005,LL fishery,Male,77,12,0.0237
2006,LL fishery,Male,77,12,0.0197
2007,LL fishery,Male,77,7,0.0136
2008,LL fishery,Male,77,5,0.0095
2009,LL fishery,Male,77,12,0.023
2010,LL fishery,Male,77,6,0.0109
2011,LL fishery,Male,77,10,0.0182
2012,LL fishery,Male,77,8,0.0132
2013,LL fishery,Male,77,9,0.0132
2014,LL fishery,Male,77,9,0.0158
2015,LL fishery,Male,77,10,0.0221
2016,LL fishery,Male,77,9,0.0173
2017,LL fishery,Male,77,13,0.0216
2018,LL fishery,Male,77,6,0.0119
2019,LL fishery,Male,77,4,0.0078
2020,LL fishery,Male,77,5,0.0098
2002,LL survey,Male,77,4,0.0114
2003,LL survey,Male,77,4,0.0102
2004,LL survey,Male,77,2,0.0058
2005,LL survey,Male,77,3,0.0082
2006,LL survey,Male,77,3,0.0095
2007,LL survey,Male,77,1,0.003
2008,LL survey,Male,77,1,0.0037
2009,LL survey,Male,77,3,0.0119
2010,LL survey,Male,77,2,0.007
2011,LL survey,Male,77,3,0.0096
2012,LL survey,Male,77,3,0.0094
2013,LL survey,Male,77,2,0.0071
2014,LL survey,Male,77,4,0.0145
2015,LL survey,Male,77,1,0.005
2016,LL survey,Male,77,4,0.0169
2017,LL survey,Male,77,0,0
2018,LL survey,Male,77,1,0.0047
2019,LL survey,Male,77,0,0
2020,LL survey,Male,77,0,0
1997,LL survey,Male,77,6,0.0222
1998,LL survey,Male,77,1,0.0064
1999,LL survey,Male,77,2,0.0119
2000,LL survey,Male,77,1,0.0052
2001,LL survey,Male,77,3,0.0114
2002,LL fishery,Sex combined,77,93,0.0402
2003,LL fishery,Sex combined,77,86,0.0476
2004,LL fishery,Sex combined,77,65,0.0274
2005,LL fishery,Sex combined,77,90,0.0509
2006,LL fishery,Sex combined,77,97,0.0574
2007,LL fishery,Sex combined,77,93,0.0615
2008,LL fishery,Sex combined,77,76,0.049
2009,LL fishery,Sex combined,77,107,0.0682
2010,LL fishery,Sex combined,77,91,0.0589
2011,LL fishery,Sex combined,77,82,0.0556
2012,LL fishery,Sex combined,77,94,0.0611
2013,LL fishery,Sex combined,77,70,0.05
2014,LL fishery,Sex combined,77,75,0.0554
2015,LL fishery,Sex combined,77,59,0.0488
2016,LL fishery,Sex combined,77,76,0.052
2017,LL fishery,Sex combined,77,77,0.0534
2018,LL fishery,Sex combined,77,77,0.0582
2019,LL fishery,Sex combined,77,68,0.0507
2020,LL fishery,Sex combined,77,44,0.034
2002,LL survey,Sex combined,77,17,0.0261
2003,LL survey,Sex combined,77,21,0.0269
2004,LL survey,Sex combined,77,17,0.023
2005,LL survey,Sex combined,77,21,0.0242
2006,LL survey,Sex combined,77,21,0.0286
2007,LL survey,Sex combined,77,22,0.0287
2008,LL survey,Sex combined,77,20,0.0328
2009,LL survey,Sex combined,77,21,0.0339
2010,LL survey,Sex combined,77,26,0.043
2011,LL survey,Sex combined,77,21,0.0311
2012,LL survey,Sex combined,77,19,0.0262
2013,LL survey,Sex combined,77,15,0.028
2014,LL survey,Sex combined,77,25,0.0446
2015,LL survey,Sex combined,77,22,0.0446
2016,LL survey,Sex combined,77,25,0.045
2017,LL survey,Sex combined,77,17,0.0285
2018,LL survey,Sex combined,77,18,0.032
2019,LL survey,Sex combined,77,11,0.0236
2020,LL survey,Sex combined,77,13,0.0211
1997,LL survey,Sex combined,77,28,0.0526
1998,LL survey,Sex combined,77,14,0.0397
1999,LL survey,Sex combined,77,8,0.0253
2000,LL survey,Sex combined,77,10,0.0248
2001,LL survey,Sex combined,77,15,0.0338
2002,LL fishery,Female,79,67,0.0524
2003,LL fishery,Female,79,39,0.0378
2004,LL fishery,Female,79,48,0.0302
2005,LL fishery,Female,79,65,0.0515
2006,LL fishery,Female,79,47,0.0435
2007,LL fishery,Female,79,59,0.0592
2008,LL fishery,Female,79,65,0.0634
2009,LL fishery,Female,79,79,0.0754
2010,LL fishery,Female,79,84,0.0843
2011,LL fishery,Female,79,53,0.0573
2012,LL fishery,Female,79,78,0.0836
2013,LL fishery,Female,79,40,0.0558
2014,LL fishery,Female,79,55,0.07
2015,LL fishery,Female,79,49,0.0646
2016,LL fishery,Female,79,71,0.0755
2017,LL fishery,Female,79,66,0.0786
2018,LL fishery,Female,79,69,0.0845
2019,LL fishery,Female,79,50,0.0604
2020,LL fishery,Female,79,44,0.0561
2002,LL survey,Female,79,11,0.0367
2003,LL survey,Female,79,17,0.0438
2004,LL survey,Female,79,10,0.0253
2005,LL survey,Female,79,14,0.0279
2006,LL survey,Female,79,15,0.036
2007,LL survey,Female,79,15,0.035
2008,LL survey,Female,79,17,0.0503
2009,LL survey,Female,79,19,0.0519
2010,LL survey,Female,79,24,0.075
2011,LL survey,Female,79,27,0.074
2012,LL survey,Female,79,13,0.0319
2013,LL survey,Female,79,9,0.0352
2014,LL survey,Female,79,8,0.028
2015,LL survey,Female,79,8,0.0274
2016,LL survey,Female,79,11,0.0346
2017,LL survey,Female,79,12,0.0346
2018,LL survey,Female,79,8,0.0231
2019,LL survey,Female,79,7,0.026
2020,LL survey,Female,79,4,0.0106
1997,LL survey,Female,79,20,0.0763
1998,LL survey,Female,79,15,0.0761
1999,LL survey,Female,79,8,0.0541
2000,LL survey,Female,79,12,0.0563
2001,LL survey,Female,79,12,0.0663
2002,LL fishery,Male,79,6,0.0058
2003,LL fishery,Male,79,9,0.0116
2004,LL fishery,Male,79,3,0.0038
2005,LL fishery,Male,79,5,0.0099
2006,LL fishery,Male,79,5,0.0082
2007,LL fishery,Male,79,5,0.0097
2008,LL fishery,Male,79,1,0.0019
2009,LL fishery,Male,79,4,0.0077
2010,LL fishery,Male,79,4,0.0073
2011,LL fishery,Male,79,6,0.0109
2012,LL fishery,Male,79,1,0.0017
2013,LL fishery,Male,79,3,0.0044
2014,LL fishery,Male,79,5,0.0088
2015,LL fishery,Male,79,6,0.0133
2016,LL fishery,Male,79,3,0.0058
2017,LL fishery,Male,79,6,0.01
2018,LL fishery,Male,79,1,0.002
2019,LL fishery,Male,79,5,0.0097
2020,LL fishery,Male,79,2,0.0039
2002,LL survey,Male,79,1,0.0028
2003,LL survey,Male,79,2,0.0051
2004,LL survey,Male,79,1,0.0029
2005,LL survey,Male,79,4,0.0109
2006,LL survey,Male,79,1,0.0032
2007,LL survey,Male,79,0,0
2008,LL survey,Male,79,1,0.0037
2009,LL survey,Male,79,2,0.0079
2010,LL survey,Male,79,0,0
2011,LL survey,Male,79,2,0.0064
2012,LL survey,Male,79,1,0.0031
2013,LL survey,Male,79,0,0
2014,LL survey,Male,79,1,0.0036
2015,LL survey,Male,79,3,0.0149
2016,LL survey,Male,79,0,0
2017,LL survey,Male,79,0,0
2018,LL survey,Male,79,3,0.014
2019,LL survey,Male,79,0,0
2020,LL survey,Male,79,0,0
1997,LL survey,Male,79,5,0.0185
1998,LL survey,Male,79,1,0.0064
1999,LL survey,Male,79,1,0.006
2000,LL survey,Male,79,0,0
2001,LL survey,Male,79,2,0.0076
2002,LL fishery,Sex combined,79,73,0.0315
2003,LL fishery,Sex combined,79,48,0.0266
2004,LL fishery,Sex combined,79,51,0.0215
2005,LL fishery,Sex combined,79,70,0.0396
2006,LL fishery,Sex combined,79,52,0.0308
2007,LL fishery,Sex combined,79,64,0.0423
2008,LL fishery,Sex combined,79,66,0.0426
2009,LL fishery,Sex combined,79,83,0.0529
2010,LL fishery,Sex combined,79,88,0.0569
2011,LL fishery,Sex combined,79,59,0.04
2012,LL fishery,Sex combined,79,79,0.0514
2013,LL fishery,Sex combined,79,43,0.0307
2014,LL fishery,Sex combined,79,60,0.0443
2015,LL fishery,Sex combined,79,55,0.0455
2016,LL fishery,Sex combined,79,74,0.0507
2017,LL fishery,Sex combined,79,72,0.0499
2018,LL fishery,Sex combined,79,70,0.0529
2019,LL fishery,Sex combined,79,55,0.041
2020,LL fishery,Sex combined,79,46,0.0355
2002,LL survey,Sex combined,79,12,0.0184
2003,LL survey,Sex combined,79,19,0.0243
2004,LL survey,Sex combined,79,11,0.0149
2005,LL survey,Sex combined,79,18,0.0207
2006,LL survey,Sex combined,79,16,0.0218
2007,LL survey,Sex combined,79,15,0.0196
2008,LL survey,Sex combined,79,18,0.0296
2009,LL survey,Sex combined,79,21,0.0339
2010,LL survey,Sex combined,79,24,0.0397
2011,LL survey,Sex combined,79,29,0.0429
2012,LL survey,Sex combined,79,14,0.0193
2013,LL survey,Sex combined,79,9,0.0168
2014,LL survey,Sex combined,79,9,0.016
2015,LL survey,Sex combined,79,11,0.0223
2016,LL survey,Sex combined,79,11,0.0198
2017,LL survey,Sex combined,79,12,0.0201
2018,LL survey,Sex combined,79,11,0.0196
2019,LL survey,Sex combined,79,7,0.015
2020,LL survey,Sex combined,79,4,0.0065
1997,LL survey,Sex combined,79,25,0.047
1998,LL survey,Sex combined,79,16,0.0453
1999,LL survey,Sex combined,79,9,0.0285
2000,LL survey,Sex combined,79,12,0.0297
2001,LL survey,Sex combined,79,14,0.0315
2002,LL fishery,Female,81,47,0.0368
2003,LL fishery,Female,81,37,0.0359
2004,LL fishery,Female,81,50,0.0314
2005,LL fishery,Female,81,37,0.0293
2006,LL fishery,Female,81,50,0.0463
2007,LL fishery,Female,81,51,0.0512
2008,LL fishery,Female,81,64,0.0624
2009,LL fishery,Female,81,80,0.0763
2010,LL fishery,Female,81,61,0.0612
2011,LL fishery,Female,81,49,0.053
2012,LL fishery,Female,81,51,0.0547
2013,LL fishery,Female,81,43,0.06
2014,LL fishery,Female,81,49,0.0623
2015,LL fishery,Female,81,63,0.0831
2016,LL fishery,Female,81,72,0.0765
2017,LL fishery,Female,81,50,0.0595
2018,LL fishery,Female,81,58,0.071
2019,LL fishery,Female,81,55,0.0664
2020,LL fishery,Female,81,33,0.0421
2002,LL survey,Female,81,17,0.0567
2003,LL survey,Female,81,15,0.0387
2004,LL survey,Female,81,7,0.0177
2005,LL survey,Female,81,16,0.0319
2006,LL survey,Female,81,6,0.0144
2007,LL survey,Female,81,13,0.0303
2008,LL survey,Female,81,14,0.0414
2009,LL survey,Female,81,5,0.0137
2010,LL survey,Female,81,10,0.0312
2011,LL survey,Female,81,8,0.0219
2012,LL survey,Female,81,11,0.027
2013,LL survey,Female,81,3,0.0117
2014,LL survey,Female,81,16,0.0559
2015,LL survey,Female,81,13,0.0445
2016,LL survey,Female,81,11,0.0346
2017,LL survey,Female,81,12,0.0346
2018,LL survey,Female,81,12,0.0346
2019,LL survey,Female,81,3,0.0112
2020,LL survey,Female,81,4,0.0106
1997,LL survey,Female,81,17,0.0649
1998,LL survey,Female,81,19,0.0964
1999,LL survey,Female,81,7,0.0473
2000,LL survey,Female,81,5,0.0235
2001,LL survey,Female,81,9,0.0497
2002,LL fishery,Male,81,6,0.0058
2003,LL fishery,Male,81,1,0.0013
2004,LL fishery,Male,81,4,0.0051
2005,LL fishery,Male,81,2,0.0039
2006,LL fishery,Male,81,3,0.0049
2007,LL fishery,Male,81,2,0.0039
2008,LL fishery,Male,81,1,0.0019
2009,LL fishery,Male,81,4,0.0077
2010,LL fishery,Male,81,1,0.0018
2011,LL fishery,Male,81,2,0.0036
2012,LL fishery,Male,81,1,0.0017
2013,LL fishery,Male,81,1,0.0015
2014,LL fishery,Male,81,0,0
2015,LL fishery,Male,81,4,0.0088
2016,LL fishery,Male,81,3,0.0058
2017,LL fishery,Male,81,3,0.005
2018,LL fishery,Male,81,3,0.0059
2019,LL fishery,Male,81,2,0.0039
2020,LL fishery,Male,81,1,0.002
2002,LL survey,Male,81,0,0
2003,LL survey,Male,81,1,0.0025
2004,LL survey,Male,81,0,0
2005,LL survey,Male,81,2,0.0055
2006,LL survey,Male,81,0,0
2007,LL survey,Male,81,0,0
2008,LL survey,Male,81,1,0.0037
2009,LL survey,Male,81,1,0.004
2010,LL survey,Male,81,0,0
2011,LL survey,Male,81,0,0
2012,LL survey,Male,81,0,0
2013,LL survey,Male,81,1,0.0036
2014,LL survey,Male,81,0,0
2015,LL survey,Male,81,1,0.005
2016,LL survey,Male,81,0,0
2017,LL survey,Male,81,0,0
2018,LL survey,Male,81,0,0
2019,LL survey,Male,81,0,0
2020,LL survey,Male,81,1,0.0042
1997,LL survey,Male,81,1,0.0037
1998,LL survey,Male,81,0,0
1999,LL survey,Male,81,0,0
2000,LL survey,Male,81,1,0.0052
2001,LL survey,Male,81,3,0.0114
2002,LL fishery,Sex combined,81,53,0.0229
2003,LL fishery,Sex combined,81,38,0.021
2004,LL fishery,Sex combined,81,54,0.0227
2005,LL fishery,Sex combined,81,39,0.0221
2006,LL fishery,Sex combined,81,53,0.0313
2007,LL fishery,Sex combined,81,53,0.0351
2008,LL fishery,Sex combined,81,65,0.0419
2009,LL fishery,Sex combined,81,84,0.0535
2010,LL fishery,Sex combined,81,62,0.0401
2011,LL fishery,Sex combined,81,51,0.0346
2012,LL fishery,Sex combined,81,52,0.0338
2013,LL fishery,Sex combined,81,44,0.0314
2014,LL fishery,Sex combined,81,49,0.0362
2015,LL fishery,Sex combined,81,67,0.0554
2016,LL fishery,Sex combined,81,75,0.0513
2017,LL fishery,Sex combined,81,53,0.0367
2018,LL fishery,Sex combined,81,61,0.0461
2019,LL fishery,Sex combined,81,57,0.0425
2020,LL fishery,Sex combined,81,34,0.0263
2002,LL survey,Sex combined,81,17,0.0261
2003,LL survey,Sex combined,81,16,0.0205
2004,LL survey,Sex combined,81,7,0.0095
2005,LL survey,Sex combined,81,18,0.0207
2006,LL survey,Sex combined,81,6,0.0082
