year,Source,Sex,age,n,proportion,Age
2017,LL survey,Sex combined,32,5,0.00818,32
2018,LL survey,Sex combined,32,1,0.00172,32
2019,LL survey,Sex combined,32,1,0.00206,32
1997,LL survey,Sex combined,32,5,0.00931,32
1998,LL survey,Sex combined,32,2,0.00562,32
1999,LL survey,Sex combined,32,3,0.00882,32
2000,LL survey,Sex combined,32,2,0.00489,32
2001,LL survey,Sex combined,32,5,0.01092,32
2002,LL fishery,Female,33,8,0.00631,33
2003,LL fishery,Female,33,4,0.00389,33
2004,LL fishery,Female,33,15,0.00972,33
2005,LL fishery,Female,33,7,0.00561,33
2006,LL fishery,Female,33,4,0.0037200000000000002,33
2007,LL fishery,Female,33,11,0.01116,33
2008,LL fishery,Female,33,15,0.01478,33
2009,LL fishery,Female,33,13,0.01243,33
2010,LL fishery,Female,33,16,0.01633,33
2011,LL fishery,Female,33,12,0.01306,33
2012,LL fishery,Female,33,3,0.00325,33
2013,LL fishery,Female,33,7,0.01067,33
2014,LL fishery,Female,33,7,0.00901,33
2015,LL fishery,Female,33,6,0.00797,33
2016,LL fishery,Female,33,7,0.00758,33
2017,LL fishery,Female,33,6,0.00723,33
2018,LL fishery,Female,33,5,0.00615,33
2019,LL fishery,Female,33,11,0.01366,33
2002,LL survey,Female,33,1,0.00329,33
2003,LL survey,Female,33,3,0.00767,33
2004,LL survey,Female,33,2,0.00488,33
2005,LL survey,Female,33,3,0.00586,33
2006,LL survey,Female,33,0,0,33
2007,LL survey,Female,33,1,0.00229,33
2008,LL survey,Female,33,3,0.00882,33
2009,LL survey,Female,33,3,0.0082,33
2010,LL survey,Female,33,5,0.01562,33
2011,LL survey,Female,33,2,0.00548,33
2012,LL survey,Female,33,2,0.00491,33
2013,LL survey,Female,33,1,0.00383,33
2014,LL survey,Female,33,1,0.00346,33
2015,LL survey,Female,33,0,0,33
2016,LL survey,Female,33,1,0.00314,33
2017,LL survey,Female,33,0,0,33
2018,LL survey,Female,33,2,0.00567,33
2019,LL survey,Female,33,0,0,33
1997,LL survey,Female,33,1,0.00379,33
1998,LL survey,Female,33,1,0.00505,33
1999,LL survey,Female,33,0,0,33
2000,LL survey,Female,33,0,0,33
2001,LL survey,Female,33,2,0.01093,33
2002,LL fishery,Male,33,9,0.00875,33
2003,LL fishery,Male,33,5,0.00651,33
2004,LL fishery,Male,33,12,0.01556,33
2005,LL fishery,Male,33,2,0.00398,33
2006,LL fishery,Male,33,5,0.00826,33
2007,LL fishery,Male,33,4,0.00784,33
2008,LL fishery,Male,33,4,0.00774,33
2009,LL fishery,Male,33,9,0.01751,33
2010,LL fishery,Male,33,11,0.02007,33
2011,LL fishery,Male,33,5,0.00914,33
2012,LL fishery,Male,33,18,0.03,33
2013,LL fishery,Male,33,4,0.00612,33
2014,LL fishery,Male,33,12,0.02139,33
2015,LL fishery,Male,33,5,0.01106,33
2016,LL fishery,Male,33,9,0.01793,33
2017,LL fishery,Male,33,8,0.01356,33
2018,LL fishery,Male,33,14,0.02783,33
2019,LL fishery,Male,33,7,0.01423,33
2002,LL survey,Male,33,2,0.00552,33
2003,LL survey,Male,33,2,0.00501,33
2004,LL survey,Male,33,1,0.00272,33
2005,LL survey,Male,33,6,0.01626,33
2006,LL survey,Male,33,3,0.0094,33
2007,LL survey,Male,33,0,0,33
2008,LL survey,Male,33,5,0.01832,33
2009,LL survey,Male,33,3,0.01186,33
2010,LL survey,Male,33,5,0.01754,33
2011,LL survey,Male,33,0,0,33
2012,LL survey,Male,33,3,0.0094,33
2013,LL survey,Male,33,5,0.0173,33
2014,LL survey,Male,33,3,0.01087,33
2015,LL survey,Male,33,2,0.0098,33
2016,LL survey,Male,33,1,0.0042,33
2017,LL survey,Male,33,3,0.01154,33
2018,LL survey,Male,33,3,0.01316,33
2019,LL survey,Male,33,0,0,33
1997,LL survey,Male,33,4,0.01465,33
1998,LL survey,Male,33,2,0.01266,33
1999,LL survey,Male,33,2,0.01087,33
2000,LL survey,Male,33,0,0,33
2001,LL survey,Male,33,0,0,33
2002,LL fishery,Sex combined,33,17,0.00741,33
2003,LL fishery,Sex combined,33,9,0.00501,33
2004,LL fishery,Sex combined,33,27,0.01166,33
2005,LL fishery,Sex combined,33,9,0.00514,33
2006,LL fishery,Sex combined,33,9,0.00535,33
2007,LL fishery,Sex combined,33,15,0.01003,33
2008,LL fishery,Sex combined,33,19,0.0124,33
2009,LL fishery,Sex combined,33,22,0.0141,33
2010,LL fishery,Sex combined,33,27,0.01767,33
2011,LL fishery,Sex combined,33,17,0.0116,33
2012,LL fishery,Sex combined,33,21,0.01378,33
2013,LL fishery,Sex combined,33,11,0.0084,33
2014,LL fishery,Sex combined,33,19,0.0142,33
2015,LL fishery,Sex combined,33,11,0.00913,33
2016,LL fishery,Sex combined,33,16,0.01122,33
2017,LL fishery,Sex combined,33,14,0.00986,33
2018,LL fishery,Sex combined,33,19,0.01444,33
2019,LL fishery,Sex combined,33,18,0.01388,33
2002,LL survey,Sex combined,33,3,0.0045,33
2003,LL survey,Sex combined,33,5,0.00633,33
2004,LL survey,Sex combined,33,3,0.00386,33
2005,LL survey,Sex combined,33,9,0.01022,33
2006,LL survey,Sex combined,33,3,0.00406,33
2007,LL survey,Sex combined,33,1,0.00129,33
2008,LL survey,Sex combined,33,8,0.01305,33
2009,LL survey,Sex combined,33,6,0.00969,33
2010,LL survey,Sex combined,33,10,0.01653,33
2011,LL survey,Sex combined,33,2,0.00296,33
2012,LL survey,Sex combined,33,5,0.00689,33
2013,LL survey,Sex combined,33,6,0.01091,33
2014,LL survey,Sex combined,33,4,0.00708,33
2015,LL survey,Sex combined,33,2,0.00402,33
2016,LL survey,Sex combined,33,2,0.0036,33
2017,LL survey,Sex combined,33,3,0.00491,33
2018,LL survey,Sex combined,33,5,0.00861,33
2019,LL survey,Sex combined,33,0,0,33
1997,LL survey,Sex combined,33,5,0.00931,33
1998,LL survey,Sex combined,33,3,0.00843,33
1999,LL survey,Sex combined,33,2,0.00588,33
2000,LL survey,Sex combined,33,0,0,33
2001,LL survey,Sex combined,33,2,0.00437,33
2002,LL fishery,Female,34,10,0.00789,34
2003,LL fishery,Female,34,6,0.00583,34
2004,LL fishery,Female,34,10,0.00648,34
2005,LL fishery,Female,34,13,0.01043,34
2006,LL fishery,Female,34,9,0.00836,34
2007,LL fishery,Female,34,5,0.00507,34
2008,LL fishery,Female,34,9,0.00887,34
2009,LL fishery,Female,34,9,0.0086,34
2010,LL fishery,Female,34,10,0.0102,34
2011,LL fishery,Female,34,9,0.00979,34
2012,LL fishery,Female,34,5,0.00541,34
2013,LL fishery,Female,34,7,0.01067,34
2014,LL fishery,Female,34,9,0.01158,34
2015,LL fishery,Female,34,7,0.0093,34
2016,LL fishery,Female,34,13,0.01407,34
2017,LL fishery,Female,34,6,0.00723,34
2018,LL fishery,Female,34,4,0.00492,34
2019,LL fishery,Female,34,1,0.00124,34
2002,LL survey,Female,34,1,0.00329,34
2003,LL survey,Female,34,3,0.00767,34
2004,LL survey,Female,34,2,0.00488,34
2005,LL survey,Female,34,4,0.00781,34
2006,LL survey,Female,34,0,0,34
2007,LL survey,Female,34,3,0.00686,34
2008,LL survey,Female,34,3,0.00882,34
2009,LL survey,Female,34,1,0.00273,34
2010,LL survey,Female,34,3,0.00938,34
2011,LL survey,Female,34,3,0.00822,34
2012,LL survey,Female,34,1,0.00246,34
2013,LL survey,Female,34,1,0.00383,34
2014,LL survey,Female,34,0,0,34
2015,LL survey,Female,34,2,0.00683,34
2016,LL survey,Female,34,0,0,34
2017,LL survey,Female,34,0,0,34
2018,LL survey,Female,34,0,0,34
2019,LL survey,Female,34,1,0.00361,34
1997,LL survey,Female,34,2,0.00758,34
1998,LL survey,Female,34,1,0.00505,34
1999,LL survey,Female,34,0,0,34
2000,LL survey,Female,34,0,0,34
2001,LL survey,Female,34,0,0,34
2002,LL fishery,Male,34,13,0.01265,34
2003,LL fishery,Male,34,4,0.00521,34
2004,LL fishery,Male,34,4,0.00519,34
2005,LL fishery,Male,34,5,0.00994,34
2006,LL fishery,Male,34,6,0.00992,34
2007,LL fishery,Male,34,3,0.00588,34
2008,LL fishery,Male,34,3,0.0058,34
2009,LL fishery,Male,34,10,0.01946,34
2010,LL fishery,Male,34,13,0.02372,34
2011,LL fishery,Male,34,9,0.01645,34
2012,LL fishery,Male,34,6,0.01,34
2013,LL fishery,Male,34,10,0.01529,34
2014,LL fishery,Male,34,17,0.0303,34
2015,LL fishery,Male,34,7,0.01549,34
2016,LL fishery,Male,34,7,0.01394,34
2017,LL fishery,Male,34,8,0.01356,34
2018,LL fishery,Male,34,5,0.00994,34
2019,LL fishery,Male,34,14,0.02846,34
2002,LL survey,Male,34,7,0.01934,34
2003,LL survey,Male,34,2,0.00501,34
2004,LL survey,Male,34,1,0.00272,34
2005,LL survey,Male,34,4,0.01084,34
2006,LL survey,Male,34,2,0.00627,34
2007,LL survey,Male,34,2,0.0059,34
2008,LL survey,Male,34,0,0,34
2009,LL survey,Male,34,4,0.01581,34
2010,LL survey,Male,34,3,0.01053,34
2011,LL survey,Male,34,3,0.00965,34
2012,LL survey,Male,34,3,0.0094,34
2013,LL survey,Male,34,5,0.0173,34
2014,LL survey,Male,34,11,0.03986,34
2015,LL survey,Male,34,3,0.01471,34
2016,LL survey,Male,34,1,0.0042,34
2017,LL survey,Male,34,1,0.00385,34
2018,LL survey,Male,34,5,0.02193,34
2019,LL survey,Male,34,2,0.00962,34
1997,LL survey,Male,34,4,0.01465,34
1998,LL survey,Male,34,1,0.00633,34
1999,LL survey,Male,34,2,0.01087,34
2000,LL survey,Male,34,0,0,34
2001,LL survey,Male,34,1,0.00364,34
2002,LL fishery,Sex combined,34,23,0.01002,34
2003,LL fishery,Sex combined,34,10,0.00556,34
2004,LL fishery,Sex combined,34,14,0.00605,34
2005,LL fishery,Sex combined,34,18,0.01029,34
2006,LL fishery,Sex combined,34,15,0.00892,34
2007,LL fishery,Sex combined,34,8,0.00535,34
2008,LL fishery,Sex combined,34,12,0.00783,34
2009,LL fishery,Sex combined,34,19,0.01218,34
2010,LL fishery,Sex combined,34,23,0.01505,34
2011,LL fishery,Sex combined,34,18,0.01228,34
2012,LL fishery,Sex combined,34,11,0.00722,34
2013,LL fishery,Sex combined,34,17,0.01298,34
2014,LL fishery,Sex combined,34,26,0.01943,34
2015,LL fishery,Sex combined,34,14,0.01162,34
2016,LL fishery,Sex combined,34,20,0.01403,34
2017,LL fishery,Sex combined,34,14,0.00986,34
2018,LL fishery,Sex combined,34,9,0.00684,34
2019,LL fishery,Sex combined,34,15,0.01157,34
2002,LL survey,Sex combined,34,8,0.01201,34
2003,LL survey,Sex combined,34,5,0.00633,34
2004,LL survey,Sex combined,34,3,0.00386,34
2005,LL survey,Sex combined,34,8,0.00908,34
2006,LL survey,Sex combined,34,2,0.00271,34
2007,LL survey,Sex combined,34,5,0.00644,34
2008,LL survey,Sex combined,34,3,0.00489,34
2009,LL survey,Sex combined,34,5,0.00808,34
2010,LL survey,Sex combined,34,6,0.00992,34
2011,LL survey,Sex combined,34,6,0.00888,34
2012,LL survey,Sex combined,34,4,0.00551,34
2013,LL survey,Sex combined,34,6,0.01091,34
2014,LL survey,Sex combined,34,11,0.01947,34
2015,LL survey,Sex combined,34,5,0.01006,34
2016,LL survey,Sex combined,34,1,0.0018,34
2017,LL survey,Sex combined,34,1,0.00164,34
2018,LL survey,Sex combined,34,5,0.00861,34
2019,LL survey,Sex combined,34,3,0.00619,34
1997,LL survey,Sex combined,34,6,0.01117,34
1998,LL survey,Sex combined,34,2,0.00562,34
1999,LL survey,Sex combined,34,2,0.00588,34
2000,LL survey,Sex combined,34,0,0,34
2001,LL survey,Sex combined,34,1,0.00218,34
2002,LL fishery,Female,35,7,0.00552,35
2003,LL fishery,Female,35,3,0.00292,35
2004,LL fishery,Female,35,11,0.00712,35
2005,LL fishery,Female,35,9,0.00722,35
2006,LL fishery,Female,35,5,0.00465,35
2007,LL fishery,Female,35,7,0.0071,35
2008,LL fishery,Female,35,10,0.00985,35
2009,LL fishery,Female,35,6,0.00574,35
2010,LL fishery,Female,35,16,0.01633,35
2011,LL fishery,Female,35,5,0.00544,35
2012,LL fishery,Female,35,6,0.00649,35
2013,LL fishery,Female,35,1,0.00152,35
2014,LL fishery,Female,35,3,0.00386,35
2015,LL fishery,Female,35,9,0.01195,35
2016,LL fishery,Female,35,5,0.00541,35
2017,LL fishery,Female,35,11,0.01325,35
2018,LL fishery,Female,35,7,0.00861,35
2019,LL fishery,Female,35,7,0.0087,35
2002,LL survey,Female,35,2,0.00658,35
2003,LL survey,Female,35,1,0.00256,35
2004,LL survey,Female,35,2,0.00488,35
2005,LL survey,Female,35,5,0.00977,35
2006,LL survey,Female,35,1,0.00238,35
2007,LL survey,Female,35,1,0.00229,35
2008,LL survey,Female,35,0,0,35
2009,LL survey,Female,35,1,0.00273,35
2010,LL survey,Female,35,4,0.0125,35
2011,LL survey,Female,35,5,0.0137,35
2012,LL survey,Female,35,5,0.01229,35
2013,LL survey,Female,35,1,0.00383,35
2014,LL survey,Female,35,1,0.00346,35
2015,LL survey,Female,35,2,0.00683,35
2016,LL survey,Female,35,3,0.00943,35
2017,LL survey,Female,35,1,0.00285,35
2018,LL survey,Female,35,1,0.00283,35
2019,LL survey,Female,35,2,0.00722,35
1997,LL survey,Female,35,0,0,35
1998,LL survey,Female,35,0,0,35
1999,LL survey,Female,35,0,0,35
2000,LL survey,Female,35,2,0.00926,35
2001,LL survey,Female,35,2,0.01093,35
2002,LL fishery,Male,35,12,0.01167,35
2003,LL fishery,Male,35,5,0.00651,35
2004,LL fishery,Male,35,2,0.00259,35
2005,LL fishery,Male,35,4,0.00795,35
2006,LL fishery,Male,35,6,0.00992,35
2007,LL fishery,Male,35,2,0.00392,35
2008,LL fishery,Male,35,6,0.01161,35
2009,LL fishery,Male,35,8,0.01556,35
2010,LL fishery,Male,35,14,0.02555,35
2011,LL fishery,Male,35,11,0.02011,35
2012,LL fishery,Male,35,9,0.015,35
2013,LL fishery,Male,35,11,0.01682,35
2014,LL fishery,Male,35,9,0.01604,35
2015,LL fishery,Male,35,3,0.00664,35
2016,LL fishery,Male,35,3,0.00598,35
2017,LL fishery,Male,35,10,0.01695,35
2018,LL fishery,Male,35,11,0.02187,35
2019,LL fishery,Male,35,9,0.01829,35
2002,LL survey,Male,35,1,0.00276,35
2003,LL survey,Male,35,4,0.01003,35
2004,LL survey,Male,35,2,0.00545,35
2005,LL survey,Male,35,2,0.00542,35
2006,LL survey,Male,35,2,0.00627,35
2007,LL survey,Male,35,1,0.00295,35
2008,LL survey,Male,35,0,0,35
2009,LL survey,Male,35,2,0.00791,35
2010,LL survey,Male,35,3,0.01053,35
2011,LL survey,Male,35,5,0.01608,35
2012,LL survey,Male,35,2,0.00627,35
2013,LL survey,Male,35,2,0.00692,35
2014,LL survey,Male,35,0,0,35
2015,LL survey,Male,35,4,0.01961,35
2016,LL survey,Male,35,0,0,35
2017,LL survey,Male,35,0,0,35
2018,LL survey,Male,35,3,0.01316,35
2019,LL survey,Male,35,1,0.00481,35
1997,LL survey,Male,35,2,0.00733,35
1998,LL survey,Male,35,1,0.00633,35
1999,LL survey,Male,35,0,0,35
2000,LL survey,Male,35,1,0.00518,35
2001,LL survey,Male,35,0,0,35
2002,LL fishery,Sex combined,35,19,0.00828,35
2003,LL fishery,Sex combined,35,8,0.00445,35
2004,LL fishery,Sex combined,35,13,0.00562,35
2005,LL fishery,Sex combined,35,13,0.00743,35
2006,LL fishery,Sex combined,35,11,0.00654,35
2007,LL fishery,Sex combined,35,9,0.00602,35
2008,LL fishery,Sex combined,35,16,0.01044,35
2009,LL fishery,Sex combined,35,14,0.00897,35
2010,LL fishery,Sex combined,35,30,0.01963,35
2011,LL fishery,Sex combined,35,16,0.01091,35
2012,LL fishery,Sex combined,35,15,0.00984,35
2013,LL fishery,Sex combined,35,12,0.00916,35
2014,LL fishery,Sex combined,35,12,0.00897,35
2015,LL fishery,Sex combined,35,12,0.00996,35
2016,LL fishery,Sex combined,35,8,0.00561,35
2017,LL fishery,Sex combined,35,21,0.01479,35
2018,LL fishery,Sex combined,35,18,0.01368,35
2019,LL fishery,Sex combined,35,16,0.01234,35
2002,LL survey,Sex combined,35,3,0.0045,35
2003,LL survey,Sex combined,35,5,0.00633,35
2004,LL survey,Sex combined,35,4,0.00515,35
2005,LL survey,Sex combined,35,7,0.00795,35
2006,LL survey,Sex combined,35,3,0.00406,35
2007,LL survey,Sex combined,35,2,0.00258,35
2008,LL survey,Sex combined,35,0,0,35
2009,LL survey,Sex combined,35,3,0.00485,35
2010,LL survey,Sex combined,35,7,0.01157,35
2011,LL survey,Sex combined,35,10,0.01479,35
2012,LL survey,Sex combined,35,7,0.00964,35
2013,LL survey,Sex combined,35,3,0.00545,35
2014,LL survey,Sex combined,35,1,0.00177,35
2015,LL survey,Sex combined,35,6,0.012070000000000001,35
2016,LL survey,Sex combined,35,3,0.0054,35
2017,LL survey,Sex combined,35,1,0.00164,35
2018,LL survey,Sex combined,35,4,0.00688,35
2019,LL survey,Sex combined,35,3,0.00619,35
1997,LL survey,Sex combined,35,2,0.0037200000000000002,35
1998,LL survey,Sex combined,35,1,0.00281,35
1999,LL survey,Sex combined,35,0,0,35
2000,LL survey,Sex combined,35,3,0.00733,35
2001,LL survey,Sex combined,35,2,0.00437,35
2002,LL fishery,Female,36,3,0.00237,36
2003,LL fishery,Female,36,5,0.00486,36
2004,LL fishery,Female,36,7,0.00453,36
2005,LL fishery,Female,36,11,0.00882,36
2006,LL fishery,Female,36,5,0.00465,36
2007,LL fishery,Female,36,13,0.01318,36
2008,LL fishery,Female,36,5,0.00493,36
2009,LL fishery,Female,36,10,0.00956,36
2010,LL fishery,Female,36,6,0.00612,36
2011,LL fishery,Female,36,4,0.00435,36
2012,LL fishery,Female,36,5,0.00541,36
2013,LL fishery,Female,36,5,0.00762,36
2014,LL fishery,Female,36,1,0.00129,36
2015,LL fishery,Female,36,2,0.00266,36
2016,LL fishery,Female,36,7,0.00758,36
2017,LL fishery,Female,36,10,0.01205,36
2018,LL fishery,Female,36,8,0.00984,36
2019,LL fishery,Female,36,3,0.00373,36
2002,LL survey,Female,36,0,0,36
2003,LL survey,Female,36,5,0.01279,36
2004,LL survey,Female,36,1,0.00244,36
2005,LL survey,Female,36,2,0.00391,36
2006,LL survey,Female,36,0,0,36
2007,LL survey,Female,36,0,0,36
2008,LL survey,Female,36,2,0.00588,36
2009,LL survey,Female,36,2,0.00546,36
2010,LL survey,Female,36,3,0.00938,36
2011,LL survey,Female,36,1,0.00274,36
2012,LL survey,Female,36,1,0.00246,36
2013,LL survey,Female,36,2,0.00766,36
2014,LL survey,Female,36,0,0,36
2015,LL survey,Female,36,0,0,36
2016,LL survey,Female,36,2,0.00629,36
2017,LL survey,Female,36,0,0,36
2018,LL survey,Female,36,1,0.00283,36
2019,LL survey,Female,36,0,0,36
1997,LL survey,Female,36,1,0.00379,36
1998,LL survey,Female,36,0,0,36
1999,LL survey,Female,36,0,0,36
2000,LL survey,Female,36,0,0,36
2001,LL survey,Female,36,0,0,36
2002,LL fishery,Male,36,9,0.00875,36
2003,LL fishery,Male,36,1,0.0013,36
2004,LL fishery,Male,36,6,0.00778,36
2005,LL fishery,Male,36,3,0.00596,36
2006,LL fishery,Male,36,2,0.00331,36
2007,LL fishery,Male,36,1,0.00196,36
2008,LL fishery,Male,36,5,0.00967,36
2009,LL fishery,Male,36,8,0.01556,36
2010,LL fishery,Male,36,9,0.01642,36
2011,LL fishery,Male,36,12,0.02194,36
2012,LL fishery,Male,36,19,0.03167,36
2013,LL fishery,Male,36,8,0.01223,36
2014,LL fishery,Male,36,3,0.00535,36
2015,LL fishery,Male,36,5,0.01106,36
2016,LL fishery,Male,36,8,0.01594,36
2017,LL fishery,Male,36,8,0.01356,36
2018,LL fishery,Male,36,10,0.01988,36
2019,LL fishery,Male,36,14,0.02846,36
2002,LL survey,Male,36,0,0,36
2003,LL survey,Male,36,4,0.01003,36
2004,LL survey,Male,36,0,0,36
2005,LL survey,Male,36,2,0.00542,36
2006,LL survey,Male,36,1,0.00313,36
2007,LL survey,Male,36,3,0.00885,36
2008,LL survey,Male,36,4,0.01465,36
2009,LL survey,Male,36,2,0.00791,36
2010,LL survey,Male,36,5,0.01754,36
2011,LL survey,Male,36,3,0.00965,36
2012,LL survey,Male,36,2,0.00627,36
2013,LL survey,Male,36,2,0.00692,36
2014,LL survey,Male,36,3,0.01087,36
2015,LL survey,Male,36,1,0.0049,36
2016,LL survey,Male,36,1,0.0042,36
2017,LL survey,Male,36,0,0,36
2018,LL survey,Male,36,1,0.00439,36
2019,LL survey,Male,36,1,0.00481,36
1997,LL survey,Male,36,3,0.01099,36
1998,LL survey,Male,36,2,0.01266,36
1999,LL survey,Male,36,1,0.00543,36
2000,LL survey,Male,36,0,0,36
2001,LL survey,Male,36,0,0,36
2002,LL fishery,Sex combined,36,12,0.00523,36
2003,LL fishery,Sex combined,36,6,0.00334,36
2004,LL fishery,Sex combined,36,13,0.00562,36
2005,LL fishery,Sex combined,36,14,0.008,36
2006,LL fishery,Sex combined,36,7,0.00416,36
2007,LL fishery,Sex combined,36,14,0.00936,36
2008,LL fishery,Sex combined,36,10,0.00653,36
2009,LL fishery,Sex combined,36,18,0.01154,36
2010,LL fishery,Sex combined,36,15,0.00982,36
2011,LL fishery,Sex combined,36,16,0.01091,36
2012,LL fishery,Sex combined,36,24,0.01575,36
2013,LL fishery,Sex combined,36,13,0.00992,36
2014,LL fishery,Sex combined,36,4,0.00299,36
2015,LL fishery,Sex combined,36,7,0.00581,36
2016,LL fishery,Sex combined,36,15,0.01052,36
2017,LL fishery,Sex combined,36,18,0.01268,36
2018,LL fishery,Sex combined,36,18,0.01368,36
2019,LL fishery,Sex combined,36,17,0.01311,36
2002,LL survey,Sex combined,36,0,0,36
2003,LL survey,Sex combined,36,9,0.01139,36
2004,LL survey,Sex combined,36,1,0.00129,36
2005,LL survey,Sex combined,36,4,0.00454,36
2006,LL survey,Sex combined,36,1,0.00135,36
2007,LL survey,Sex combined,36,3,0.00387,36
2008,LL survey,Sex combined,36,6,0.00979,36
2009,LL survey,Sex combined,36,4,0.00646,36
2010,LL survey,Sex combined,36,8,0.01322,36
2011,LL survey,Sex combined,36,4,0.00592,36
2012,LL survey,Sex combined,36,3,0.00413,36
2013,LL survey,Sex combined,36,4,0.00727,36
2014,LL survey,Sex combined,36,3,0.00531,36
2015,LL survey,Sex combined,36,1,0.00201,36
2016,LL survey,Sex combined,36,3,0.0054,36
2017,LL survey,Sex combined,36,0,0,36
2018,LL survey,Sex combined,36,2,0.00344,36
2019,LL survey,Sex combined,36,1,0.00206,36
1997,LL survey,Sex combined,36,4,0.00745,36
1998,LL survey,Sex combined,36,2,0.00562,36
1999,LL survey,Sex combined,36,1,0.00294,36
2000,LL survey,Sex combined,36,0,0,36
2001,LL survey,Sex combined,36,0,0,36
2002,LL fishery,Female,37,2,0.00158,37
2003,LL fishery,Female,37,4,0.00389,37
2004,LL fishery,Female,37,6,0.00389,37
2005,LL fishery,Female,37,10,0.00802,37
2006,LL fishery,Female,37,3,0.00279,37
2007,LL fishery,Female,37,5,0.00507,37
2008,LL fishery,Female,37,4,0.00394,37
2009,LL fishery,Female,37,5,0.00478,37
2010,LL fishery,Female,37,5,0.0051,37
2011,LL fishery,Female,37,10,0.01088,37
2012,LL fishery,Female,37,5,0.00541,37
2013,LL fishery,Female,37,3,0.00457,37
2014,LL fishery,Female,37,3,0.00386,37
2015,LL fishery,Female,37,1,0.00133,37
2016,LL fishery,Female,37,4,0.00433,37
2017,LL fishery,Female,37,5,0.00602,37
2018,LL fishery,Female,37,3,0.00369,37
2019,LL fishery,Female,37,3,0.00373,37
2002,LL survey,Female,37,2,0.00658,37
2003,LL survey,Female,37,1,0.00256,37
2004,LL survey,Female,37,2,0.00488,37
2005,LL survey,Female,37,2,0.00391,37
2006,LL survey,Female,37,1,0.00238,37
2007,LL survey,Female,37,1,0.00229,37
2008,LL survey,Female,37,1,0.00294,37
2009,LL survey,Female,37,1,0.00273,37
2010,LL survey,Female,37,0,0,37
2011,LL survey,Female,37,1,0.00274,37
2012,LL survey,Female,37,0,0,37
2013,LL survey,Female,37,0,0,37
2014,LL survey,Female,37,2,0.00692,37
2015,LL survey,Female,37,0,0,37
2016,LL survey,Female,37,1,0.00314,37
2017,LL survey,Female,37,1,0.00285,37
2018,LL survey,Female,37,0,0,37
2019,LL survey,Female,37,0,0,37
1997,LL survey,Female,37,2,0.00758,37
1998,LL survey,Female,37,1,0.00505,37
1999,LL survey,Female,37,2,0.01282,37
2000,LL survey,Female,37,0,0,37
2001,LL survey,Female,37,1,0.00546,37
2002,LL fishery,Male,37,10,0.00973,37
2003,LL fishery,Male,37,3,0.00391,37
2004,LL fishery,Male,37,6,0.00778,37
2005,LL fishery,Male,37,3,0.00596,37
2006,LL fishery,Male,37,5,0.00826,37
2007,LL fishery,Male,37,3,0.00588,37
2008,LL fishery,Male,37,6,0.01161,37
2009,LL fishery,Male,37,2,0.00389,37
2010,LL fishery,Male,37,5,0.00912,37
2011,LL fishery,Male,37,5,0.00914,37
2012,LL fishery,Male,37,8,0.01333,37
2013,LL fishery,Male,37,6,0.00917,37
2014,LL fishery,Male,37,6,0.0107,37
2015,LL fishery,Male,37,4,0.00885,37
2016,LL fishery,Male,37,2,0.00398,37
2017,LL fishery,Male,37,6,0.01017,37
2018,LL fishery,Male,37,5,0.00994,37
2019,LL fishery,Male,37,6,0.0122,37
2002,LL survey,Male,37,2,0.00552,37
2003,LL survey,Male,37,3,0.00752,37
2004,LL survey,Male,37,2,0.00545,37
2005,LL survey,Male,37,4,0.01084,37
2006,LL survey,Male,37,0,0,37
2007,LL survey,Male,37,0,0,37
2008,LL survey,Male,37,1,0.00366,37
2009,LL survey,Male,37,0,0,37
2010,LL survey,Male,37,1,0.00351,37
2011,LL survey,Male,37,1,0.00322,37
2012,LL survey,Male,37,0,0,37
2013,LL survey,Male,37,2,0.00692,37
2014,LL survey,Male,37,2,0.00725,37
2015,LL survey,Male,37,0,0,37
2016,LL survey,Male,37,2,0.0084,37
2017,LL survey,Male,37,1,0.00385,37
2018,LL survey,Male,37,2,0.00877,37
2019,LL survey,Male,37,1,0.00481,37
1997,LL survey,Male,37,3,0.01099,37
1998,LL survey,Male,37,2,0.01266,37
1999,LL survey,Male,37,0,0,37
2000,LL survey,Male,37,0,0,37
2001,LL survey,Male,37,1,0.00364,37
2002,LL fishery,Sex combined,37,12,0.00523,37
2003,LL fishery,Sex combined,37,7,0.0039,37
2004,LL fishery,Sex combined,37,12,0.00518,37
2005,LL fishery,Sex combined,37,13,0.00743,37
2006,LL fishery,Sex combined,37,8,0.00476,37
2007,LL fishery,Sex combined,37,8,0.00535,37
2008,LL fishery,Sex combined,37,10,0.00653,37
2009,LL fishery,Sex combined,37,7,0.00449,37
2010,LL fishery,Sex combined,37,10,0.00654,37
2011,LL fishery,Sex combined,37,15,0.01023,37
2012,LL fishery,Sex combined,37,13,0.00853,37
2013,LL fishery,Sex combined,37,9,0.00687,37
2014,LL fishery,Sex combined,37,9,0.00673,37
2015,LL fishery,Sex combined,37,5,0.00415,37
2016,LL fishery,Sex combined,37,6,0.00421,37
2017,LL fishery,Sex combined,37,11,0.00775,37
2018,LL fishery,Sex combined,37,8,0.00608,37
2019,LL fishery,Sex combined,37,9,0.00694,37
2002,LL survey,Sex combined,37,4,0.00601,37
2003,LL survey,Sex combined,37,4,0.00506,37
2004,LL survey,Sex combined,37,4,0.00515,37
2005,LL survey,Sex combined,37,6,0.00681,37
2006,LL survey,Sex combined,37,1,0.00135,37
